Name,Package URL,Github,ecosystem,Mean,Median,Range,q1,q2,q3,Std
defusedxml,https://pypi.org/project/defusedxml/,https://github.com/tiran/defusedxml,pypi,0.12154696132596686,0.0055248618784530384,0.994475138121547,0.0055248618784530384,0.0055248618784530384,0.016574585635359115,0.3108140618753559
jsonpointer,https://pypi.org/project/jsonpointer/,https://github.com/stefankoegl/python-json-pointer,pypi,0.11459129106187929,0.025210084033613446,0.9915966386554622,0.008403361344537815,0.025210084033613446,0.05042016806722689,0.28071098316442206
blinker,https://pypi.org/project/blinker/,https://github.com/pallets-eco/blinker/,pypi,0.1168831168831169,0.012987012987012988,0.987012987012987,0.012987012987012988,0.012987012987012988,0.12987012987012986,0.22616172153243178
black,https://pypi.org/project/black/,https://github.com/psf/black,pypi,0.040866141732283465,0.007874015748031496,0.9973753280839895,0.005249343832020997,0.007874015748031496,0.015748031496062992,0.12483578400421066
jupyter-client,https://pypi.org/project/jupyter-client/,https://github.com/jupyter/jupyter_client,pypi,0.03325454545454545,0.0036363636363636364,0.9981818181818182,0.0018181818181818182,0.0036363636363636364,0.01090909090909091,0.11754072127150146
typing-inspect,https://pypi.org/project/typing-inspect/,https://github.com/ilevkivskyi/typing_inspect,pypi,0.09574468085106383,0.02127659574468085,0.9787234042553191,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.23452561367072983
jupyter-core,https://pypi.org/project/jupyter-core/,https://github.com/jupyter/jupyter_core,pypi,0.0836734693877551,0.009523809523809525,0.9904761904761905,0.009523809523809525,0.009523809523809525,0.02857142857142857,0.2033148861752171
pkgutil_resolve_name,https://pypi.org/project/pkgutil_resolve_name/,https://github.com/graingert/pkgutil-resolve-name,pypi,0.5714285714285714,1,0.8571428571428572,0.14285714285714285,1,1,0.4285714285714286
mdit-py-plugins,https://pypi.org/project/mdit-py-plugins/,https://github.com/executablebooks/mdit-py-plugins,pypi,0.10033444816053512,0.014492753623188406,0.9855072463768116,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.2602160486628284
datadog,https://pypi.org/project/datadog/,https://github.com/DataDog/datadogpy,pypi,0.03938931297709925,0.015267175572519083,0.9923664122137404,0.007633587786259542,0.015267175572519083,0.030534351145038167,0.10983202286892356
