Name,Package URL,Github,ecosystem
jest-matcher-utils,https://www.npmjs.com/package/jest-matcher-utils,https://github.com/jestjs/jest,npm
google-auth-library,https://www.npmjs.com/package/google-auth-library,https://github.com/googleapis/google-auth-library-nodejs,npm
jest-mock,https://www.npmjs.com/package/jest-mock,https://github.com/jestjs/jest,npm
@sinclair/typebox,https://www.npmjs.com/package/%40sinclair%2Ftypebox,https://github.com/sinclairzx81/typebox,npm
mitt,https://www.npmjs.com/package/mitt,https://github.com/developit/mitt,npm
restore-cursor,https://www.npmjs.com/package/restore-cursor,https://github.com/sindresorhus/restore-cursor,npm
exit,https://www.npmjs.com/package/exit,https://github.com/cowboy/node-exit,npm
css-tree,https://www.npmjs.com/package/css-tree,https://github.com/csstree/csstree,npm
ncp,https://www.npmjs.com/package/ncp,https://github.com/AvianFlu/ncp,npm
@angular/platform-browser,https://www.npmjs.com/package/%40angular%2Fplatform-browser,https://github.com/angular/angular,npm
jest-snapshot,https://www.npmjs.com/package/jest-snapshot,https://github.com/jestjs/jest,npm
zone.js,https://www.npmjs.com/package/zone.js,https://github.com/angular/angular,npm
tsutils,https://www.npmjs.com/package/tsutils,https://github.com/ajafff/tsutils,npm
command-line-args,https://www.npmjs.com/package/command-line-args,https://github.com/75lb/command-line-args,npm
bunyan,https://www.npmjs.com/package/bunyan,https://github.com/trentm/node-bunyan,npm
babel-plugin-macros,https://www.npmjs.com/package/babel-plugin-macros,https://github.com/kentcdodds/babel-plugin-macros,npm
chart.js,https://www.npmjs.com/package/chart.js,https://github.com/chartjs/Chart.js,npm
@angular/platform-browser-dynamic,https://www.npmjs.com/package/%40angular%2Fplatform-browser-dynamic,https://github.com/angular/angular,npm
encoding,https://www.npmjs.com/package/encoding,https://github.com/andris9/encoding,npm
yup,https://www.npmjs.com/package/yup,https://github.com/jquense/yup,npm
react-icons,https://www.npmjs.com/package/react-icons,https://github.com/react-icons/react-icons,npm
gulp-rename,https://www.npmjs.com/package/gulp-rename,https://github.com/hparra/gulp-rename,npm
json-stable-stringify,https://www.npmjs.com/package/json-stable-stringify,https://github.com/ljharb/json-stable-stringify,npm
three,https://www.npmjs.com/package/three,https://github.com/mrdoob/three.js,npm
media-typer,https://www.npmjs.com/package/media-typer,https://github.com/jshttp/media-typer,npm
html-entities,https://www.npmjs.com/package/html-entities,https://github.com/mdevils/html-entities,npm
is-date-object,https://www.npmjs.com/package/is-date-object,https://github.com/inspect-js/is-date-object,npm
vuex,https://www.npmjs.com/package/vuex,https://github.com/vuejs/vuex,npm
destroy,https://www.npmjs.com/package/destroy,https://github.com/stream-utils/destroy,npm
object-hash,https://www.npmjs.com/package/object-hash,https://github.com/puleos/object-hash,npm
split,https://www.npmjs.com/package/split,https://github.com/dominictarr/split,npm
clean-stack,https://www.npmjs.com/package/clean-stack,https://github.com/sindresorhus/clean-stack,npm
untildify,https://www.npmjs.com/package/untildify,https://github.com/sindresorhus/untildify,npm
react-dropzone,https://www.npmjs.com/package/react-dropzone,https://github.com/react-dropzone/react-dropzone,npm
http-server,https://www.npmjs.com/package/http-server,https://github.com/http-party/http-server,npm
aws4,https://www.npmjs.com/package/aws4,https://github.com/mhart/aws4,npm
jest-validate,https://www.npmjs.com/package/jest-validate,https://github.com/jestjs/jest,npm
json-schema,https://www.npmjs.com/package/json-schema,https://github.com/kriszyp/json-schema,npm
gauge,https://www.npmjs.com/package/gauge,https://github.com/npm/gauge,npm
tiny-warning,https://www.npmjs.com/package/tiny-warning,https://github.com/alexreardon/tiny-warning,npm
json-stable-stringify-without-jsonify,https://www.npmjs.com/package/json-stable-stringify-without-jsonify,https://github.com/samn/json-stable-stringify,npm
express-validator,https://www.npmjs.com/package/express-validator,https://github.com/express-validator/express-validator,npm
node-dir,https://www.npmjs.com/package/node-dir,https://github.com/fshost/node-dir,npm
@angular/animations,https://www.npmjs.com/package/%40angular%2Fanimations,https://github.com/angular/angular,npm
@types/uuid,https://www.npmjs.com/package/%40types%2Fuuid,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
config,https://www.npmjs.com/package/config,https://github.com/node-config/node-config,npm
pug,https://www.npmjs.com/package/pug,https://github.com/pugjs/pug,npm
compressible,https://www.npmjs.com/package/compressible,https://github.com/jshttp/compressible,npm
browser-sync,https://www.npmjs.com/package/browser-sync,https://github.com/BrowserSync/browser-sync,npm
is-fullwidth-code-point,https://www.npmjs.com/package/is-fullwidth-code-point,https://github.com/sindresorhus/is-fullwidth-code-point,npm
kleur,https://www.npmjs.com/package/kleur,https://github.com/lukeed/kleur,npm
webpack-sources,https://www.npmjs.com/package/webpack-sources,https://github.com/webpack/webpack-sources,npm
flat,https://www.npmjs.com/package/flat,https://github.com/hughsk/flat,npm
duplexify,https://www.npmjs.com/package/duplexify,https://github.com/mafintosh/duplexify,npm
make-error,https://www.npmjs.com/package/make-error,https://github.com/JsCommunity/make-error,npm
any-promise,https://www.npmjs.com/package/any-promise,https://github.com/kevinbeaty/any-promise,npm
@types/semver,https://www.npmjs.com/package/%40types%2Fsemver,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
localforage,https://www.npmjs.com/package/localforage,https://github.com/localForage/localForage,npm
idb,https://www.npmjs.com/package/idb,https://github.com/jakearchibald/idb,npm
duplexer,https://www.npmjs.com/package/duplexer,https://github.com/Raynos/duplexer,npm
gensync,https://www.npmjs.com/package/gensync,https://github.com/loganfsmyth/gensync,npm
flatted,https://www.npmjs.com/package/flatted,https://github.com/WebReflection/flatted,npm
throttle-debounce,https://www.npmjs.com/package/throttle-debounce,https://github.com/niksy/throttle-debounce,npm
has-symbols,https://www.npmjs.com/package/has-symbols,https://github.com/inspect-js/has-symbols,npm
gulp-uglify,https://www.npmjs.com/package/gulp-uglify,https://github.com/terinjokes/gulp-uglify,npm
clone-deep,https://www.npmjs.com/package/clone-deep,https://github.com/jonschlinkert/clone-deep,npm
jsonschema,https://www.npmjs.com/package/jsonschema,https://github.com/tdegrunt/jsonschema,npm
scheduler,https://www.npmjs.com/package/scheduler,https://github.com/facebook/react,npm
asap,https://www.npmjs.com/package/asap,https://github.com/kriskowal/asap,npm
preact,https://www.npmjs.com/package/preact,https://github.com/preactjs/preact,npm
dompurify,https://www.npmjs.com/package/dompurify,https://github.com/cure53/DOMPurify,npm
@typescript-eslint/utils,https://www.npmjs.com/package/%40typescript-eslint%2Futils,https://github.com/typescript-eslint/typescript-eslint,npm
dir-glob,https://www.npmjs.com/package/dir-glob,https://github.com/kevva/dir-glob,npm
slice-ansi,https://www.npmjs.com/package/slice-ansi,https://github.com/chalk/slice-ansi,npm
type-is,https://www.npmjs.com/package/type-is,https://github.com/jshttp/type-is,npm
babel-polyfill,https://www.npmjs.com/package/babel-polyfill,https://github.com/babel/babel,npm
chownr,https://www.npmjs.com/package/chownr,https://github.com/isaacs/chownr,npm
array-includes,https://www.npmjs.com/package/array-includes,https://github.com/es-shims/array-includes,npm
@types/qs,https://www.npmjs.com/package/%40types%2Fqs,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
is-callable,https://www.npmjs.com/package/is-callable,https://github.com/inspect-js/is-callable,npm
bson,https://www.npmjs.com/package/bson,https://github.com/mongodb/js-bson,npm
json-buffer,https://www.npmjs.com/package/json-buffer,https://github.com/dominictarr/json-buffer,npm
immer,https://www.npmjs.com/package/immer,https://github.com/immerjs/immer,npm
googleapis,https://www.npmjs.com/package/googleapis,https://github.com/googleapis/google-api-nodejs-client,npm
boxen,https://www.npmjs.com/package/boxen,https://github.com/sindresorhus/boxen,npm
jsbn,https://www.npmjs.com/package/jsbn,https://github.com/andyperlitch/jsbn,npm
ansi-escapes,https://www.npmjs.com/package/ansi-escapes,https://github.com/sindresorhus/ansi-escapes,npm
chardet,https://www.npmjs.com/package/chardet,https://github.com/runk/node-chardet,npm
map-obj,https://www.npmjs.com/package/map-obj,https://github.com/sindresorhus/map-obj,npm
memfs,https://www.npmjs.com/package/memfs,https://github.com/streamich/memfs,npm
lodash.throttle,https://www.npmjs.com/package/lodash.throttle,https://github.com/lodash/lodash,npm
mqtt,https://www.npmjs.com/package/mqtt,https://github.com/mqttjs/MQTT.js,npm
sanitize-html,https://www.npmjs.com/package/sanitize-html,https://github.com/apostrophecms/sanitize-html,npm
jest-worker,https://www.npmjs.com/package/jest-worker,https://github.com/jestjs/jest,npm
configstore,https://www.npmjs.com/package/configstore,https://github.com/yeoman/configstore,npm
esquery,https://www.npmjs.com/package/esquery,https://github.com/estools/esquery,npm
is-typed-array,https://www.npmjs.com/package/is-typed-array,https://github.com/inspect-js/is-typed-array,npm
glob-to-regexp,https://www.npmjs.com/package/glob-to-regexp,https://github.com/fitzgen/glob-to-regexp,npm
mimic-fn,https://www.npmjs.com/package/mimic-fn,https://github.com/sindresorhus/mimic-fn,npm
@typescript-eslint/typescript-estree,https://www.npmjs.com/package/%40typescript-eslint%2Ftypescript-estree,https://github.com/typescript-eslint/typescript-eslint,npm
swiper,https://www.npmjs.com/package/swiper,https://github.com/nolimits4web/Swiper,npm
read-pkg-up,https://www.npmjs.com/package/read-pkg-up,https://github.com/sindresorhus/read-pkg-up,npm
figlet,https://www.npmjs.com/package/figlet,https://github.com/patorjk/figlet.js,npm
normalize-path,https://www.npmjs.com/package/normalize-path,https://github.com/jonschlinkert/normalize-path,npm
errorhandler,https://www.npmjs.com/package/errorhandler,https://github.com/expressjs/errorhandler,npm
psl,https://www.npmjs.com/package/psl,https://github.com/lupomontero/psl,npm
electron,https://www.npmjs.com/package/electron,https://github.com/electron/electron,npm
ajv-formats,https://www.npmjs.com/package/ajv-formats,https://github.com/ajv-validator/ajv-formats,npm
html-minifier,https://www.npmjs.com/package/html-minifier,https://github.com/kangax/html-minifier,npm
webpack-cli,https://www.npmjs.com/package/webpack-cli,https://github.com/webpack/webpack-cli,npm
istanbul-lib-report,https://www.npmjs.com/package/istanbul-lib-report,https://github.com/istanbuljs/istanbuljs,npm
react-refresh,https://www.npmjs.com/package/react-refresh,https://github.com/facebook/react,npm
jest-changed-files,https://www.npmjs.com/package/jest-changed-files,https://github.com/jestjs/jest,npm
html-escaper,https://www.npmjs.com/package/html-escaper,https://github.com/WebReflection/html-escaper,npm
gulp-sass,https://www.npmjs.com/package/gulp-sass,https://github.com/dlmanning/gulp-sass,npm
is-windows,https://www.npmjs.com/package/is-windows,https://github.com/jonschlinkert/is-windows,npm
p-map,https://www.npmjs.com/package/p-map,https://github.com/sindresorhus/p-map,npm
detect-indent,https://www.npmjs.com/package/detect-indent,https://github.com/sindresorhus/detect-indent,npm
lodash.uniq,https://www.npmjs.com/package/lodash.uniq,https://github.com/lodash/lodash,npm
lodash.isplainobject,https://www.npmjs.com/package/lodash.isplainobject,https://github.com/lodash/lodash,npm
make-fetch-happen,https://www.npmjs.com/package/make-fetch-happen,https://github.com/npm/make-fetch-happen,npm
aggregate-error,https://www.npmjs.com/package/aggregate-error,https://github.com/sindresorhus/aggregate-error,npm
jest-resolve,https://www.npmjs.com/package/jest-resolve,https://github.com/jestjs/jest,npm
yarn,https://www.npmjs.com/package/yarn,https://github.com/yarnpkg/yarn,npm
jscodeshift,https://www.npmjs.com/package/jscodeshift,https://github.com/facebook/jscodeshift,npm
is-unicode-supported,https://www.npmjs.com/package/is-unicode-supported,https://github.com/sindresorhus/is-unicode-supported,npm
filesize,https://www.npmjs.com/package/filesize,https://github.com/avoidwork/filesize.js,npm
webpack-hot-middleware,https://www.npmjs.com/package/webpack-hot-middleware,https://github.com/webpack-contrib/webpack-hot-middleware,npm
buffer-crc32,https://www.npmjs.com/package/buffer-crc32,https://github.com/brianloveswords/buffer-crc32,npm
amqplib,https://www.npmjs.com/package/amqplib,https://github.com/amqp-node/amqplib,npm
cli,https://www.npmjs.com/package/cli,https://github.com/node-js-libs/cli,npm
run-async,https://www.npmjs.com/package/run-async,https://github.com/SBoudrias/run-async,npm
@types/ws,https://www.npmjs.com/package/%40types%2Fws,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
schema-utils,https://www.npmjs.com/package/schema-utils,https://github.com/webpack/schema-utils,npm
table,https://www.npmjs.com/package/table,https://github.com/gajus/table,npm
emittery,https://www.npmjs.com/package/emittery,https://github.com/sindresorhus/emittery,npm
readline-sync,https://www.npmjs.com/package/readline-sync,https://github.com/anseki/readline-sync,npm
istanbul-reports,https://www.npmjs.com/package/istanbul-reports,https://github.com/istanbuljs/istanbuljs,npm
tweetnacl,https://www.npmjs.com/package/tweetnacl,https://github.com/dchest/tweetnacl-js,npm
read-pkg,https://www.npmjs.com/package/read-pkg,https://github.com/sindresorhus/read-pkg,npm
gulp-concat,https://www.npmjs.com/package/gulp-concat,https://github.com/contra/gulp-concat,npm
fast-diff,https://www.npmjs.com/package/fast-diff,https://github.com/jhchen/fast-diff,npm
raf,https://www.npmjs.com/package/raf,https://github.com/chrisdickinson/raf,npm
postcss-nested,https://www.npmjs.com/package/postcss-nested,https://github.com/postcss/postcss-nested,npm
abort-controller,https://www.npmjs.com/package/abort-controller,https://github.com/mysticatea/abort-controller,npm
querystringify,https://www.npmjs.com/package/querystringify,https://github.com/unshiftio/querystringify,npm
@aws-sdk/types,https://www.npmjs.com/package/%40aws-sdk%2Ftypes,https://github.com/aws/aws-sdk-js-v3,npm
express-rate-limit,https://www.npmjs.com/package/express-rate-limit,https://github.com/express-rate-limit/express-rate-limit,npm
jest-runtime,https://www.npmjs.com/package/jest-runtime,https://github.com/jestjs/jest,npm
are-we-there-yet,https://www.npmjs.com/package/are-we-there-yet,https://github.com/npm/are-we-there-yet,npm
@jest/types,https://www.npmjs.com/package/%40jest%2Ftypes,https://github.com/jestjs/jest,npm
unique-filename,https://www.npmjs.com/package/unique-filename,https://github.com/npm/unique-filename,npm
picocolors,https://www.npmjs.com/package/picocolors,https://github.com/alexeyraspopov/picocolors,npm
fast-safe-stringify,https://www.npmjs.com/package/fast-safe-stringify,https://github.com/davidmarkclements/fast-safe-stringify,npm
get-intrinsic,https://www.npmjs.com/package/get-intrinsic,https://github.com/ljharb/get-intrinsic,npm
js-base64,https://www.npmjs.com/package/js-base64,https://github.com/dankogai/js-base64,npm
tempy,https://www.npmjs.com/package/tempy,https://github.com/sindresorhus/tempy,npm
prompt,https://www.npmjs.com/package/prompt,https://github.com/flatiron/prompt,npm
babel-plugin-polyfill-regenerator,https://www.npmjs.com/package/babel-plugin-polyfill-regenerator,https://github.com/babel/babel-polyfills,npm
qrcode,https://www.npmjs.com/package/qrcode,https://github.com/soldair/node-qrcode,npm
react-dev-utils,https://www.npmjs.com/package/react-dev-utils,https://github.com/facebook/create-react-app,npm
es-module-lexer,https://www.npmjs.com/package/es-module-lexer,https://github.com/guybedford/es-module-lexer,npm
@rollup/pluginutils,https://www.npmjs.com/package/%40rollup%2Fpluginutils,https://github.com/rollup/plugins,npm
gulp-sourcemaps,https://www.npmjs.com/package/gulp-sourcemaps,https://github.com/gulp-sourcemaps/gulp-sourcemaps,npm
eslint-plugin-flowtype,https://www.npmjs.com/package/eslint-plugin-flowtype,https://github.com/gajus/eslint-plugin-flowtype,npm
numeral,https://www.npmjs.com/package/numeral,https://github.com/adamwdraper/Numeral-js,npm
functions-have-names,https://www.npmjs.com/package/functions-have-names,https://github.com/inspect-js/functions-have-names,npm
memoizee,https://www.npmjs.com/package/memoizee,https://github.com/medikoo/memoizee,npm
should,https://www.npmjs.com/package/should,https://github.com/shouldjs/should.js,npm
csv,https://www.npmjs.com/package/csv,https://github.com/adaltas/node-csv,npm
crypto-random-string,https://www.npmjs.com/package/crypto-random-string,https://github.com/sindresorhus/crypto-random-string,npm
terser-webpack-plugin,https://www.npmjs.com/package/terser-webpack-plugin,https://github.com/webpack-contrib/terser-webpack-plugin,npm
cron,https://www.npmjs.com/package/cron,https://github.com/kelektiv/node-cron,npm
proxy-agent,https://www.npmjs.com/package/proxy-agent,https://github.com/TooTallNate/proxy-agents,npm
adm-zip,https://www.npmjs.com/package/adm-zip,https://github.com/cthackers/adm-zip,npm
follow-redirects,https://www.npmjs.com/package/follow-redirects,https://github.com/follow-redirects/follow-redirects,npm
mini-css-extract-plugin,https://www.npmjs.com/package/mini-css-extract-plugin,https://github.com/webpack-contrib/mini-css-extract-plugin,npm
webpack-manifest-plugin,https://www.npmjs.com/package/webpack-manifest-plugin,https://github.com/shellscape/webpack-manifest-plugin,npm
unified,https://www.npmjs.com/package/unified,https://github.com/unifiedjs/unified,npm
lodash.memoize,https://www.npmjs.com/package/lodash.memoize,https://github.com/lodash/lodash,npm
cli-progress,https://www.npmjs.com/package/cli-progress,https://github.com/npkgz/cli-progress,npm
is-arguments,https://www.npmjs.com/package/is-arguments,https://github.com/inspect-js/is-arguments,npm
elliptic,https://www.npmjs.com/package/elliptic,https://github.com/indutny/elliptic,npm
forwarded,https://www.npmjs.com/package/forwarded,https://github.com/jshttp/forwarded,npm
tr46,https://www.npmjs.com/package/tr46,https://github.com/jsdom/tr46,npm
camelcase-keys,https://www.npmjs.com/package/camelcase-keys,https://github.com/sindresorhus/camelcase-keys,npm
findup-sync,https://www.npmjs.com/package/findup-sync,https://github.com/gulpjs/findup-sync,npm
strip-indent,https://www.npmjs.com/package/strip-indent,https://github.com/sindresorhus/strip-indent,npm
@jridgewell/trace-mapping,https://www.npmjs.com/package/%40jridgewell%2Ftrace-mapping,https://github.com/jridgewell/trace-mapping,npm
is-generator-function,https://www.npmjs.com/package/is-generator-function,https://github.com/inspect-js/is-generator-function,npm
touch,https://www.npmjs.com/package/touch,https://github.com/isaacs/node-touch,npm
csstype,https://www.npmjs.com/package/csstype,https://github.com/frenic/csstype,npm
rx,https://www.npmjs.com/package/rx,https://github.com/Reactive-Extensions/RxJS,npm
escalade,https://www.npmjs.com/package/escalade,https://github.com/lukeed/escalade,npm
normalize.css,https://www.npmjs.com/package/normalize.css,https://github.com/necolas/normalize.css,npm
strip-final-newline,https://www.npmjs.com/package/strip-final-newline,https://github.com/sindresorhus/strip-final-newline,npm
regenerator-transform,https://www.npmjs.com/package/regenerator-transform,https://github.com/facebook/regenerator/tree/main,npm
detect-port,https://www.npmjs.com/package/detect-port,https://github.com/node-modules/detect-port,npm
source-map-loader,https://www.npmjs.com/package/source-map-loader,https://github.com/webpack-contrib/source-map-loader,npm
data-uri-to-buffer,https://www.npmjs.com/package/data-uri-to-buffer,https://github.com/TooTallNate/proxy-agents,npm
eslint-plugin-vue,https://www.npmjs.com/package/eslint-plugin-vue,https://github.com/vuejs/eslint-plugin-vue,npm
pnpm,https://www.npmjs.com/package/pnpm,https://github.com/pnpm/pnpm,npm
@types/body-parser,https://www.npmjs.com/package/%40types%2Fbody-parser,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
resize-observer-polyfill,https://www.npmjs.com/package/resize-observer-polyfill,https://github.com/que-etc/resize-observer-polyfill,npm
normalize-url,https://www.npmjs.com/package/normalize-url,https://github.com/sindresorhus/normalize-url,npm
safer-buffer,https://www.npmjs.com/package/safer-buffer,https://github.com/ChALkeR/safer-buffer,npm
utils-merge,https://www.npmjs.com/package/utils-merge,https://github.com/jaredhanson/utils-merge,npm
memory-fs,https://www.npmjs.com/package/memory-fs,https://github.com/webpack/memory-fs,npm
@angular/cli,https://www.npmjs.com/package/%40angular%2Fcli,https://github.com/angular/angular-cli,npm
@types/mime,https://www.npmjs.com/package/%40types%2Fmime,https://github.com/DefinitelyTyped/DefinitelyTyped,npm
json-parse-even-better-errors,https://www.npmjs.com/package/json-parse-even-better-errors,https://github.com/npm/json-parse-even-better-errors,npm
oauth,https://www.npmjs.com/package/oauth,https://github.com/ciaranj/node-oauth,npm
react-tooltip,https://www.npmjs.com/package/react-tooltip,https://github.com/ReactTooltip/react-tooltip,npm
agentkeepalive,https://www.npmjs.com/package/agentkeepalive,https://github.com/node-modules/agentkeepalive,npm
consolidate,https://www.npmjs.com/package/consolidate,https://github.com/ladjs/consolidate,npm
process-nextick-args,https://www.npmjs.com/package/process-nextick-args,https://github.com/calvinmetcalf/process-nextick-args,npm
lines-and-columns,https://www.npmjs.com/package/lines-and-columns,https://github.com/eventualbuddha/lines-and-columns,npm
jsonc-parser,https://www.npmjs.com/package/jsonc-parser,https://github.com/microsoft/node-jsonc-parser,npm
@babel/register,https://www.npmjs.com/package/%40babel%2Fregister,https://github.com/babel/babel,npm
babel-preset-env,https://www.npmjs.com/package/babel-preset-env,https://github.com/babel/babel-preset-env,npm
bser,https://www.npmjs.com/package/bser,https://github.com/facebook/watchman,npm
read,https://www.npmjs.com/package/read,https://github.com/npm/read,npm
jake,https://www.npmjs.com/package/jake,https://github.com/jakejs/jake,npm
download,https://www.npmjs.com/package/download,https://github.com/kevva/download,npm
performance-now,https://www.npmjs.com/package/performance-now,https://github.com/braveg1rl/performance-now,npm
isobject,https://www.npmjs.com/package/isobject,https://github.com/jonschlinkert/isobject,npm
identity-obj-proxy,https://www.npmjs.com/package/identity-obj-proxy,https://github.com/keyanzhang/identity-obj-proxy,npm
npm-package-arg,https://www.npmjs.com/package/npm-package-arg,https://github.com/npm/npm-package-arg,npm
fast-json-patch,https://www.npmjs.com/package/fast-json-patch,https://github.com/Starcounter-Jack/JSON-Patch,npm
vinyl,https://www.npmjs.com/package/vinyl,https://github.com/gulpjs/vinyl,npm
recursive-readdir,https://www.npmjs.com/package/recursive-readdir,https://github.com/jergason/recursive-readdir,npm
case-sensitive-paths-webpack-plugin,https://www.npmjs.com/package/case-sensitive-paths-webpack-plugin,https://github.com/Urthen/case-sensitive-paths-webpack-plugin,npm
pretty-error,https://www.npmjs.com/package/pretty-error,https://github.com/AriaMinaei/pretty-error,npm
generic-pool,https://www.npmjs.com/package/generic-pool,https://github.com/coopernurse/node-pool,npm
limiter,https://www.npmjs.com/package/limiter,https://github.com/jhurliman/node-rate-limiter,npm
object.assign,https://www.npmjs.com/package/object.assign,https://github.com/ljharb/object.assign,npm
supports-preserve-symlinks-flag,https://www.npmjs.com/package/supports-preserve-symlinks-flag,https://github.com/inspect-js/node-supports-preserve-symlinks-flag,npm
dot-prop,https://www.npmjs.com/package/dot-prop,https://github.com/sindresorhus/dot-prop,npm
ansi-colors,https://www.npmjs.com/package/ansi-colors,https://github.com/doowb/ansi-colors,npm
tiny-invariant,https://www.npmjs.com/package/tiny-invariant,https://github.com/alexreardon/tiny-invariant,npm
graphql-request,https://www.npmjs.com/package/graphql-request,https://github.com/jasonkuhrt/graphql-request,npm
event-target-shim,https://www.npmjs.com/package/event-target-shim,https://github.com/mysticatea/event-target-shim,npm
@mui/material,https://www.npmjs.com/package/%40mui%2Fmaterial,https://github.com/mui/material-ui,npm
eslint-config-standard,https://www.npmjs.com/package/eslint-config-standard,https://github.com/standard/eslint-config-standard,npm
async-retry,https://www.npmjs.com/package/async-retry,https://github.com/vercel/async-retry,npm
connect-history-api-fallback,https://www.npmjs.com/package/connect-history-api-fallback,https://github.com/bripkens/connect-history-api-fallback,npm
define-properties,https://www.npmjs.com/package/define-properties,https://github.com/ljharb/define-properties,npm
cjs-module-lexer,https://www.npmjs.com/package/cjs-module-lexer,https://github.com/nodejs/cjs-module-lexer,npm
lodash.defaults,https://www.npmjs.com/package/lodash.defaults,https://github.com/lodash/lodash,npm
object-keys,https://www.npmjs.com/package/object-keys,https://github.com/ljharb/object-keys,npm
thenify,https://www.npmjs.com/package/thenify,https://github.com/thenables/thenify,npm
debounce,https://www.npmjs.com/package/debounce,https://github.com/component/debounce,npm
@emotion/react,https://www.npmjs.com/package/%40emotion%2Freact,https://github.com/emotion-js/emotion/tree/main,npm
fbjs,https://www.npmjs.com/package/fbjs,https://github.com/facebook/fbjs,npm
vue-template-compiler,https://www.npmjs.com/package/vue-template-compiler,https://github.com/vuejs/vue,npm
load-json-file,https://www.npmjs.com/package/load-json-file,https://github.com/sindresorhus/load-json-file,npm
grunt-cli,https://www.npmjs.com/package/grunt-cli,https://github.com/gruntjs/grunt-cli,npm
stripe,https://www.npmjs.com/package/stripe,https://github.com/stripe/stripe-node,npm
warning,https://www.npmjs.com/package/warning,https://github.com/BerkeleyTrue/warning,npm
fill-range,https://www.npmjs.com/package/fill-range,https://github.com/jonschlinkert/fill-range,npm
cli-width,https://www.npmjs.com/package/cli-width,https://github.com/knownasilya/cli-width,npm
foreground-child,https://www.npmjs.com/package/foreground-child,https://github.com/tapjs/foreground-child,npm
@angular-devkit/schematics,https://www.npmjs.com/package/%40angular-devkit%2Fschematics,https://github.com/angular/angular-cli,npm
is-interactive,https://www.npmjs.com/package/is-interactive,https://github.com/sindresorhus/is-interactive,npm
selenium-webdriver,https://www.npmjs.com/package/selenium-webdriver,https://github.com/SeleniumHQ/selenium,npm
interpret,https://www.npmjs.com/package/interpret,https://github.com/gulpjs/interpret,npm
mssql,https://www.npmjs.com/package/mssql,https://github.com/tediousjs/node-mssql,npm
range-parser,https://www.npmjs.com/package/range-parser,https://github.com/jshttp/range-parser,npm
pretty-hrtime,https://www.npmjs.com/package/pretty-hrtime,https://github.com/robrich/pretty-hrtime,npm
pdfjs-dist,https://www.npmjs.com/package/pdfjs-dist,https://github.com/mozilla/pdfjs-dist,npm
external-editor,https://www.npmjs.com/package/external-editor,https://github.com/mrkmg/node-external-editor,npm
react-i18next,https://www.npmjs.com/package/react-i18next,https://github.com/i18next/react-i18next,npm
socks,https://www.npmjs.com/package/socks,https://github.com/JoshGlazebrook/socks,npm
jose,https://www.npmjs.com/package/jose,https://github.com/panva/jose,npm
terser,https://www.npmjs.com/package/terser,https://github.com/terser/terser,npm
unique-slug,https://www.npmjs.com/package/unique-slug,https://github.com/npm/unique-slug,npm
cookie-signature,https://www.npmjs.com/package/cookie-signature,https://github.com/visionmedia/node-cookie-signature,npm
underscore.string,https://www.npmjs.com/package/underscore.string,https://github.com/epeli/underscore.string,npm
jwt-decode,https://www.npmjs.com/package/jwt-decode,https://github.com/auth0/jwt-decode,npm
formik,https://www.npmjs.com/package/formik,https://github.com/jaredpalmer/formik,npm
jest-message-util,https://www.npmjs.com/package/jest-message-util,https://github.com/jestjs/jest,npm
react-virtualized,https://www.npmjs.com/package/react-virtualized,https://github.com/bvaughn/react-virtualized,npm
universalify,https://www.npmjs.com/package/universalify,https://github.com/RyanZim/universalify,npm
@rollup/plugin-node-resolve,https://www.npmjs.com/package/%40rollup%2Fplugin-node-resolve,https://github.com/rollup/plugins,npm
@swc/helpers,https://www.npmjs.com/package/%40swc%2Fhelpers,https://github.com/swc-project/swc,npm
gzip-size,https://www.npmjs.com/package/gzip-size,https://github.com/sindresorhus/gzip-size,npm
jsonparse,https://www.npmjs.com/package/jsonparse,https://github.com/creationix/jsonparse,npm
copy-to-clipboard,https://www.npmjs.com/package/copy-to-clipboard,https://github.com/sudodoki/copy-to-clipboard,npm
promise-retry,https://www.npmjs.com/package/promise-retry,https://github.com/IndigoUnited/node-promise-retry,npm
winston-daily-rotate-file,https://www.npmjs.com/package/winston-daily-rotate-file,https://github.com/winstonjs/winston-daily-rotate-file,npm
@angular-devkit/core,https://www.npmjs.com/package/%40angular-devkit%2Fcore,https://github.com/angular/angular-cli,npm
jest-diff,https://www.npmjs.com/package/jest-diff,https://github.com/jestjs/jest,npm
css,https://www.npmjs.com/package/css,https://github.com/reworkcss/css,npm
@nestjs/common,https://www.npmjs.com/package/%40nestjs%2Fcommon,https://github.com/nestjs/nest,npm
@babel/plugin-transform-react-jsx,https://www.npmjs.com/package/%40babel%2Fplugin-transform-react-jsx,https://github.com/babel/babel,npm
npm-check-updates,https://www.npmjs.com/package/npm-check-updates,https://github.com/raineorshine/npm-check-updates,npm
react-markdown,https://www.npmjs.com/package/react-markdown,https://github.com/remarkjs/react-markdown,npm
to-regex-range,https://www.npmjs.com/package/to-regex-range,https://github.com/micromatch/to-regex-range,npm
