Name,Package URL,Github,Downloads
identify,https://pypi.org/project/identify/,https://github.com/pre-commit/identify,13183360
msrestazure,https://pypi.org/project/msrestazure/,https://github.com/Azure/msrestazure-for-python,13087983
nodeenv,https://pypi.org/project/nodeenv/,https://github.com/ekalinin/nodeenv,13075743
mypy,https://pypi.org/project/mypy/,https://www.mypy-lang.org/,13074204
flatbuffers,https://pypi.org/project/flatbuffers/,https://github.com/google/flatbuffers,13067553
great-expectations,https://pypi.org/project/great-expectations/,https://greatexpectations.io,13029798
mock,https://pypi.org/project/mock/,https://github.com/testing-cabal/mock,12969540
jupyterlab-server,https://pypi.org/project/jupyterlab-server/,https://github.com/jupyterlab/jupyterlab_server,12964881
zope.interface,https://pypi.org/project/zope.interface/,https://github.com/zopefoundation/zope.interface,12959084
pytzdata,https://pypi.org/project/pytzdata/,https://github.com/sdispater/pytzdata,12860463
loguru,https://pypi.org/project/loguru/,https://github.com/Delgan/loguru,12825095
argon2-cffi,https://pypi.org/project/argon2-cffi/,https://github.com/hynek/argon2-cffi,12731145
tokenizers,https://pypi.org/project/tokenizers/,https://github.com/huggingface/tokenizers,12712001
typeguard,https://pypi.org/project/typeguard/,https://github.com/agronholm/typeguard,12659860
overrides,https://pypi.org/project/overrides/,https://github.com/mkorpela/overrides,12657636
tox,https://pypi.org/project/tox/,https://github.com/tox-dev/tox,12599028
requests-file,https://pypi.org/project/requests-file/,http://github.com/dashea/requests-file,12512106
humanfriendly,https://pypi.org/project/humanfriendly/,https://humanfriendly.readthedocs.io,12478343
tb-nightly,https://pypi.org/project/tb-nightly/,https://github.com/tensorflow/tensorboard,12466740
json5,https://pypi.org/project/json5/,https://github.com/dpranke/pyjson5,12443695
XlsxWriter,https://pypi.org/project/XlsxWriter/,https://github.com/jmcnamara/XlsxWriter,12393649
PySocks,https://pypi.org/project/PySocks/,https://github.com/Anorov/PySocks,12383583
google-pasta,https://pypi.org/project/google-pasta/,https://github.com/google/pasta,12357857
cfgv,https://pypi.org/project/cfgv/,https://github.com/asottile/cfgv,12301082
widgetsnbextension,https://pypi.org/project/widgetsnbextension/,http://jupyter.org,12273087
PyAthena,https://pypi.org/project/PyAthena/,https://github.com/laughingman7743/PyAthena/,12268233
gast,https://pypi.org/project/gast/,https://github.com/serge-sans-paille/gast/,12259446
azure-storage-file-datalake,https://pypi.org/project/azure-storage-file-datalake/,https://github.com/Azure/azure-sdk-for-python,12207974
ipywidgets,https://pypi.org/project/ipywidgets/,http://jupyter.org,12201514
rfc3339-validator,https://pypi.org/project/rfc3339-validator/,https://github.com/naimetti/rfc3339-validator,12039264
executing,https://pypi.org/project/executing/,https://github.com/alexmojaki/executing,12029794
jupyterlab,https://pypi.org/project/jupyterlab/,https://github.com/jupyterlab/jupyterlab,12011912
mysql-connector-python,https://pypi.org/project/mysql-connector-python/,http://dev.mysql.com/doc/connector-python/en/index.html,11965061
pre-commit,https://pypi.org/project/pre-commit/,https://github.com/pre-commit/pre-commit,11892950
Django,https://pypi.org/project/Django/,https://github.com/django/django,11867415
snowflake-sqlalchemy,https://pypi.org/project/snowflake-sqlalchemy/,https://github.com/snowflakedb/snowflake-sqlalchemy,11846566
querystring-parser,https://pypi.org/project/querystring-parser/,https://github.com/bernii/querystring-parser,11839938
contextlib2,https://pypi.org/project/contextlib2/,http://contextlib2.readthedocs.org,11759821
stack-data,https://pypi.org/project/stack-data/,http://github.com/alexmojaki/stack_data,11699571
tensorboard-data-server,https://pypi.org/project/tensorboard-data-server/,https://github.com/tensorflow/tensorboard/tree/master/tensorboard/data/server,11683995
cached-property,https://pypi.org/project/cached-property/,https://github.com/pydanny/cached-property,11672832
installer,https://pypi.org/project/installer/,https://github.com/pypa/installer,11665237
keras,https://pypi.org/project/keras/,https://keras.io/,11657110
deepdiff,https://pypi.org/project/deepdiff/,https://github.com/seperman/deepdiff,11609712
pure-eval,https://pypi.org/project/pure-eval/,http://github.com/alexmojaki/pure_eval,11596642
tensorflow-serving-api,https://pypi.org/project/tensorflow-serving-api/,http://tensorflow.org/serving,11549051
nltk,https://pypi.org/project/nltk/,https://github.com/nltk/nltk,11530095
semver,https://pypi.org/project/semver/,https://github.com/python-semver/python-semver,11527383
retry,https://pypi.org/project/retry/,https://github.com/invl/retry,11511450
hvac,https://pypi.org/project/hvac/,https://github.com/hvac/hvac,11431826
jupyterlab-widgets,https://pypi.org/project/jupyterlab-widgets/,https://github.com/jupyter-widgets/ipywidgets,11401883
jupyter-events,https://pypi.org/project/jupyter-events/,http://jupyter.org,11401326
pipenv,https://pypi.org/project/pipenv/,https://github.com/pypa/pipenv.git,11244955
uri-template,https://pypi.org/project/uri-template/,https://gitlab.linss.com/open-source/python/uri-template,11221737
torch,https://pypi.org/project/torch/,https://pytorch.org/,11115065
execnet,https://pypi.org/project/execnet/,https://execnet.readthedocs.io/en/latest/,11022360
html5lib,https://pypi.org/project/html5lib/,https://github.com/html5lib/html5lib-python,10991999
typer,https://pypi.org/project/typer/,https://github.com/tiangolo/typer,10969628
croniter,https://pypi.org/project/croniter/,http://github.com/kiorky/croniter,10935877
lockfile,https://pypi.org/project/lockfile/,http://launchpad.net/pylockfile,10893011
slack-sdk,https://pypi.org/project/slack-sdk/,https://github.com/slackapi/python-slack-sdk,10867300
watchdog,https://pypi.org/project/watchdog/,https://github.com/gorakhargosh/watchdog/,10858208
dataclasses,https://pypi.org/project/dataclasses/,https://github.com/ericvsmith/dataclasses,10855440
gremlinpython,https://pypi.org/project/gremlinpython/,http://tinkerpop.apache.org,10820040
types-PyYAML,https://pypi.org/project/types-PyYAML/,https://github.com/python/typeshed,10775091
tensorflow-io-gcs-filesystem,https://pypi.org/project/tensorflow-io-gcs-filesystem/,https://github.com/tensorflow/io,10755011
setproctitle,https://pypi.org/project/setproctitle/,https://github.com/dvarrazzo/py-setproctitle,10707724
azure-mgmt-core,https://pypi.org/project/azure-mgmt-core/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/core/azure-mgmt-core,10679044
responses,https://pypi.org/project/responses/,https://github.com/getsentry/responses,10673856
Sphinx,https://pypi.org/project/Sphinx/,https://www.sphinx-doc.org/,10623798
statsmodels,https://pypi.org/project/statsmodels/,https://github.com/statsmodels/statsmodels,10610625
text-unidecode,https://pypi.org/project/text-unidecode/,https://github.com/kmike/text-unidecode/,10595101
dataclasses-json,https://pypi.org/project/dataclasses-json/,https://github.com/lidatong/dataclasses-json,10392729
pandocfilters,https://pypi.org/project/pandocfilters/,http://github.com/jgm/pandocfilters,10390065
pytest-xdist,https://pypi.org/project/pytest-xdist/,https://github.com/pytest-dev/pytest-xdist,10382606
async-lru,https://pypi.org/project/async-lru/,https://github.com/aio-libs/async-lru,10363145
click-plugins,https://pypi.org/project/click-plugins/,https://github.com/click-contrib/click-plugins,10265085
opentelemetry-api,https://pypi.org/project/opentelemetry-api/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-api,10253588
aws-sam-translator,https://pypi.org/project/aws-sam-translator/,https://github.com/awslabs/serverless-application-model,10207660
selenium,https://pypi.org/project/selenium/,https://www.selenium.dev,10201512
safetensors,https://pypi.org/project/safetensors/,https://github.com/huggingface/safetensors,10180140
opencv-python,https://pypi.org/project/opencv-python/,https://github.com/opencv/opencv-python,10153411
python-slugify,https://pypi.org/project/python-slugify/,https://github.com/un33k/python-slugify,10067224
xgboost,https://pypi.org/project/xgboost/,https://github.com/dmlc/xgboost,10050955
distro,https://pypi.org/project/distro/,https://github.com/python-distro/distro,10027948
plotly,https://pypi.org/project/plotly/,https://plotly.com/python/,9930777
sentencepiece,https://pypi.org/project/sentencepiece/,https://github.com/google/sentencepiece,9927894
jupyterlab-pygments,https://pypi.org/project/jupyterlab-pygments/,https://github.com/jupyterlab/jupyterlab_pygments,9927298
webcolors,https://pypi.org/project/webcolors/,https://github.com/ubernostrum/webcolors,9843378
types-requests,https://pypi.org/project/types-requests/,https://github.com/python/typeshed,9835200
rfc3986,https://pypi.org/project/rfc3986/,http://rfc3986.readthedocs.io,9802727
terminado,https://pypi.org/project/terminado/,https://github.com/jupyter/terminado,9802301
jupyter-lsp,https://pypi.org/project/jupyter-lsp/,https://github.com/jupyter-lsp/jupyterlab-lsp,9776586
rfc3986-validator,https://pypi.org/project/rfc3986-validator/,https://github.com/naimetti/rfc3986-validator,9694984
configparser,https://pypi.org/project/configparser/,https://github.com/jaraco/configparser/,9679675
argon2-cffi-bindings,https://pypi.org/project/argon2-cffi-bindings/,https://github.com/hynek/argon2-cffi-bindings,9658873
cmake,https://pypi.org/project/cmake/,https://github.com/scikit-build/cmake-python-distributions,9619034
fastavro,https://pypi.org/project/fastavro/,https://github.com/fastavro/fastavro,9608031
docopt,https://pypi.org/project/docopt/,http://docopt.org,9553506
retrying,https://pypi.org/project/retrying/,https://github.com/groodt/retrying,9501955
types-urllib3,https://pypi.org/project/types-urllib3/,https://github.com/python/typeshed,9501233
apache-airflow,https://pypi.org/project/apache-airflow/,https://github.com/apache/airflow,9489852
pytest-mock,https://pypi.org/project/pytest-mock/,https://github.com/pytest-dev/pytest-mock/,9468815
azure-nspkg,https://pypi.org/project/azure-nspkg/,https://github.com/Azure/azure-sdk-for-python,9460066
openai,https://pypi.org/project/openai/,https://github.com/openai/openai-python,9409069
fqdn,https://pypi.org/project/fqdn/,https://github.com/ypcrts/fqdn,9397426
isoduration,https://pypi.org/project/isoduration/,https://github.com/bolsote/isoduration,9378063
tblib,https://pypi.org/project/tblib/,https://github.com/ionelmc/python-tblib,9322973
prettytable,https://pypi.org/project/prettytable/,https://github.com/jazzband/prettytable,9315487
azure-storage-common,https://pypi.org/project/azure-storage-common/,https://github.com/Azure/azure-storage-python,9302204
semantic-version,https://pypi.org/project/semantic-version/,https://github.com/rbarrois/python-semanticversion,9231364
jupyter-server-terminals,https://pypi.org/project/jupyter-server-terminals/,https://jupyter.org,9217805
sympy,https://pypi.org/project/sympy/,https://github.com/sympy/sympy,9161085
seaborn,https://pypi.org/project/seaborn/,https://github.com/mwaskom/seaborn,9157357
confluent-kafka,https://pypi.org/project/confluent-kafka/,https://github.com/confluentinc/confluent-kafka-python,9133752
sphinxcontrib-serializinghtml,https://pypi.org/project/sphinxcontrib-serializinghtml/,https://www.sphinx-doc.org/,9128482
azure-keyvault-secrets,https://pypi.org/project/azure-keyvault-secrets/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-secrets,8885105
opt-einsum,https://pypi.org/project/opt-einsum/,https://github.com/dgasmith/opt_einsum,8874812
Faker,https://pypi.org/project/Faker/,https://github.com/joke2k/faker,8828536
jsonpickle,https://pypi.org/project/jsonpickle/,https://github.com/jsonpickle/jsonpickle,8792341
mpmath,https://pypi.org/project/mpmath/,https://github.com/fredrik-johansson/mpmath,8782823
futures,https://pypi.org/project/futures/,https://github.com/agronholm/pythonfutures,8773363
patsy,https://pypi.org/project/patsy/,https://github.com/pydata/patsy,8772179
opentelemetry-sdk,https://pypi.org/project/opentelemetry-sdk/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-sdk,8752270
azure-mgmt-resource,https://pypi.org/project/azure-mgmt-resource/,https://github.com/Azure/azure-sdk-for-python,8682761
ipython_genutils,https://pypi.org/project/ipython_genutils/,http://ipython.org,8631198
libclang,https://pypi.org/project/libclang/,https://github.com/sighingnow/libclang,8613305
opencensus,https://pypi.org/project/opencensus/,https://github.com/census-instrumentation/opencensus-python,8558780
antlr4-python3-runtime,https://pypi.org/project/antlr4-python3-runtime/,http://www.antlr.org,8557415
pysftp,https://pypi.org/project/pysftp/,https://bitbucket.org/dundeemt/pysftp,8460627
ordered-set,https://pypi.org/project/ordered-set/,https://github.com/rspeer/ordered-set,8451856
pymssql,https://pypi.org/project/pymssql/,https://github.com/pymssql/pymssql,8430696
db-dtypes,https://pypi.org/project/db-dtypes/,https://github.com/googleapis/python-db-dtypes-pandas,8405312
astunparse,https://pypi.org/project/astunparse/,https://github.com/simonpercivall/astunparse,8395086
inflection,https://pypi.org/project/inflection/,https://github.com/jpvanhal/inflection,8310217
gcsfs,https://pypi.org/project/gcsfs/,https://github.com/fsspec/gcsfs,8264403
opencensus-ext-azure,https://pypi.org/project/opencensus-ext-azure/,https://github.com/census-instrumentation/opencensus-python/tree/master/contrib/opencensus-ext-azure,8254787
typing,https://pypi.org/project/typing/,https://github.com/python/typing,8213637
thrift,https://pypi.org/project/thrift/,http://thrift.apache.org,8166823
parsedatetime,https://pypi.org/project/parsedatetime/,https://github.com/bear/parsedatetime,8155901
dask,https://pypi.org/project/dask/,https://github.com/dask/dask/,8104487
sphinxcontrib-htmlhelp,https://pypi.org/project/sphinxcontrib-htmlhelp/,https://www.sphinx-doc.org/,8085207
sphinxcontrib-applehelp,https://pypi.org/project/sphinxcontrib-applehelp/,https://www.sphinx-doc.org/,8069945
deprecation,https://pypi.org/project/deprecation/,https://github.com/briancurtin/deprecation,8054373
sphinxcontrib-devhelp,https://pypi.org/project/sphinxcontrib-devhelp/,https://www.sphinx-doc.org/,8030572
sphinxcontrib-qthelp,https://pypi.org/project/sphinxcontrib-qthelp/,https://www.sphinx-doc.org/,8030538
google-cloud-firestore,https://pypi.org/project/google-cloud-firestore/,https://github.com/googleapis/python-firestore,8022965
opencensus-context,https://pypi.org/project/opencensus-context/,https://github.com/census-instrumentation/opencensus-python/tree/master/context/opencensus-context,7992069
scikit-image,https://pypi.org/project/scikit-image/,https://github.com/scikit-image/scikit-image,7971844
azure-datalake-store,https://pypi.org/project/azure-datalake-store/,https://github.com/Azure/azure-data-lake-store-python,7941028
moto,https://pypi.org/project/moto/,https://github.com/getmoto/moto,7888284
zeep,https://pypi.org/project/zeep/,https://github.com/mvantellingen/python-zeep,7838187
makefun,https://pypi.org/project/makefun/,https://github.com/smarie/python-makefun,7797794
pyhcl,https://pypi.org/project/pyhcl/,https://github.com/virtuald/pyhcl,7763991
boto,https://pypi.org/project/boto/,https://github.com/boto/boto/,7734810
libcst,https://pypi.org/project/libcst/,https://github.com/Instagram/LibCST/blob/main/CHANGELOG.md,7723638
graphviz,https://pypi.org/project/graphviz/,https://github.com/xflr6/graphviz,7692427
stevedore,https://pypi.org/project/stevedore/,https://docs.openstack.org/stevedore/latest/,7678226
gspread,https://pypi.org/project/gspread/,https://github.com/burnash/gspread,7584262
snowballstemmer,https://pypi.org/project/snowballstemmer/,https://github.com/snowballstem/snowball,7540274
ujson,https://pypi.org/project/ujson/,https://github.com/ultrajson/ultrajson,7505453
zope.event,https://pypi.org/project/zope.event/,https://github.com/zopefoundation/zope.event,7440454
google-cloud-resource-manager,https://pypi.org/project/google-cloud-resource-manager/,https://github.com/googleapis/google-cloud-python,7401977
gevent,https://pypi.org/project/gevent/,https://github.com/gevent/gevent/,7394143
pyproj,https://pypi.org/project/pyproj/,https://github.com/pyproj4/pyproj,7336147
checkov,https://pypi.org/project/checkov/,https://github.com/bridgecrewio/checkov,7311821
azure-graphrbac,https://pypi.org/project/azure-graphrbac/,https://github.com/Azure/azure-sdk-for-python,7285411
python-gnupg,https://pypi.org/project/python-gnupg/,https://github.com/vsajip/python-gnupg,7284928
argparse,https://pypi.org/project/argparse/,https://github.com/ThomasWaldmann/argparse/,7276788
pathos,https://pypi.org/project/pathos/,https://github.com/uqfoundation/pathos,7270700
trio,https://pypi.org/project/trio/,https://github.com/python-trio/trio,7264988
trio-websocket,https://pypi.org/project/trio-websocket/,https://github.com/python-trio/trio-websocket,7183110
azure-eventhub,https://pypi.org/project/azure-eventhub/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/eventhub/azure-eventhub,7176300
typed-ast,https://pypi.org/project/typed-ast/,https://github.com/python/typed_ast,7132799
kombu,https://pypi.org/project/kombu/,https://github.com/celery/kombu,7095350
shap,https://pypi.org/project/shap/,http://github.com/shap/shap,7043556
tensorboard-plugin-wit,https://pypi.org/project/tensorboard-plugin-wit/,https://whatif-tool.dev,6992930
pox,https://pypi.org/project/pox/,https://github.com/uqfoundation/pox,6986849
ppft,https://pypi.org/project/ppft/,https://github.com/uqfoundation/ppft,6986784
datasets,https://pypi.org/project/datasets/,https://github.com/huggingface/datasets,6951055
google-cloud-appengine-logging,https://pypi.org/project/google-cloud-appengine-logging/,https://github.com/googleapis/google-cloud-python,6918008
APScheduler,https://pypi.org/project/APScheduler/,https://github.com/agronholm/apscheduler,6916823
torchvision,https://pypi.org/project/torchvision/,https://github.com/pytorch/vision,6907237
opentelemetry-semantic-conventions,https://pypi.org/project/opentelemetry-semantic-conventions/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-semantic-conventions,6891462
click-man,https://pypi.org/project/click-man/,https://github.com/click-contrib/click-man,6875471
azure-keyvault,https://pypi.org/project/azure-keyvault/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault,6815288
accelerate,https://pypi.org/project/accelerate/,https://github.com/huggingface/accelerate,6812440
coloredlogs,https://pypi.org/project/coloredlogs/,https://coloredlogs.readthedocs.io,6789867
xxhash,https://pypi.org/project/xxhash/,https://github.com/ifduyue/python-xxhash,6783166
Brotli,https://pypi.org/project/Brotli/,https://github.com/google/brotli,6782484
mypy-boto3-rds,https://pypi.org/project/mypy-boto3-rds/,https://github.com/youtype/mypy_boto3_builder,6766140
docstring-parser,https://pypi.org/project/docstring-parser/,https://github.com/rr-/docstring_parser,6765153
gsutil,https://pypi.org/project/gsutil/,https://cloud.google.com/storage/docs/gsutil,6726296
applicationinsights,https://pypi.org/project/applicationinsights/,https://github.com/Microsoft/ApplicationInsights-Python,6669112
apache-beam,https://pypi.org/project/apache-beam/,https://beam.apache.org,6609765
opentelemetry-proto,https://pypi.org/project/opentelemetry-proto/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-proto,6596162
structlog,https://pypi.org/project/structlog/,https://github.com/hynek/structlog,6587120
tldextract,https://pypi.org/project/tldextract/,https://github.com/john-kurkowski/tldextract,6576632
lightgbm,https://pypi.org/project/lightgbm/,https://github.com/microsoft/LightGBM,6538996
email-validator,https://pypi.org/project/email-validator/,https://github.com/JoshData/python-email-validator,6534651
wandb,https://pypi.org/project/wandb/,https://github.com/wandb/wandb,6506927
cligj,https://pypi.org/project/cligj/,https://github.com/mapbox/cligj,6502416
kafka-python,https://pypi.org/project/kafka-python/,https://github.com/dpkp/kafka-python,6481107
pybind11,https://pypi.org/project/pybind11/,https://github.com/pybind/pybind11,6467782
azure-mgmt-storage,https://pypi.org/project/azure-mgmt-storage/,https://github.com/Azure/azure-sdk-for-python,6462646
fire,https://pypi.org/project/fire/,https://github.com/google/python-fire,6447727
celery,https://pypi.org/project/celery/,https://docs.celeryq.dev/,6430514
simple-salesforce,https://pypi.org/project/simple-salesforce/,https://github.com/simple-salesforce/simple-salesforce,6416697
wsproto,https://pypi.org/project/wsproto/,https://github.com/python-hyper/wsproto/,6406468
PyWavelets,https://pypi.org/project/PyWavelets/,https://github.com/PyWavelets/pywt,6372988
numexpr,https://pypi.org/project/numexpr/,https://github.com/pydata/numexpr,6363537
Authlib,https://pypi.org/project/Authlib/,https://github.com/lepture/authlib,6342529
DateTime,https://pypi.org/project/DateTime/,https://github.com/zopefoundation/DateTime,6335323
colorlog,https://pypi.org/project/colorlog/,https://github.com/borntyping/python-colorlog,6334623
pathlib2,https://pypi.org/project/pathlib2/,https://github.com/jazzband/pathlib2,6314065
uamqp,https://pypi.org/project/uamqp/,https://github.com/Azure/azure-uamqp-python,6313329
texttable,https://pypi.org/project/texttable/,https://github.com/foutaise/texttable/,6309785
azure-mgmt-keyvault,https://pypi.org/project/azure-mgmt-keyvault/,https://github.com/Azure/azure-sdk-for-python,6299898
pytest-asyncio,https://pypi.org/project/pytest-asyncio/,https://github.com/pytest-dev/pytest-asyncio,6297351
google-cloud-logging,https://pypi.org/project/google-cloud-logging/,https://github.com/googleapis/python-logging,6284191
azure-cosmos,https://pypi.org/project/azure-cosmos/,https://github.com/Azure/azure-sdk-for-python,6209898
delta-spark,https://pypi.org/project/delta-spark/,https://github.com/delta-io/delta,6152882
ecdsa,https://pypi.org/project/ecdsa/,http://github.com/tlsfuzzer/python-ecdsa,6151032
pycrypto,https://pypi.org/project/pycrypto/,http://www.pycrypto.org/,6141136
nvidia-cudnn-cu11,https://pypi.org/project/nvidia-cudnn-cu11/,https://developer.nvidia.com/cuda-zone,6134730
enum34,https://pypi.org/project/enum34/,https://bitbucket.org/stoneleaf/enum34,6124215
Flask-Cors,https://pypi.org/project/Flask-Cors/,https://github.com/corydolphin/flask-cors,6105495
nvidia-cublas-cu11,https://pypi.org/project/nvidia-cublas-cu11/,https://developer.nvidia.com/cuda-zone,6101132
slicer,https://pypi.org/project/slicer/,https://github.com/interpretml/slicer,6078882
spacy,https://pypi.org/project/spacy/,https://github.com/explosion/spaCy,6057673
nvidia-cuda-runtime-cu11,https://pypi.org/project/nvidia-cuda-runtime-cu11/,https://developer.nvidia.com/cuda-zone,6056060
nvidia-cuda-nvrtc-cu11,https://pypi.org/project/nvidia-cuda-nvrtc-cu11/,https://developer.nvidia.com/cuda-zone,6052157
Fiona,https://pypi.org/project/Fiona/,https://github.com/Toblerity/Fiona,5979772
python-jose,https://pypi.org/project/python-jose/,https://github.com/mpdavis/python-jose/,5976070
watchtower,https://pypi.org/project/watchtower/,https://github.com/kislyuk/watchtower,5961341
prometheus-flask-exporter,https://pypi.org/project/prometheus-flask-exporter/,https://github.com/rycus86/prometheus_flask_exporter,5929934
azure-mgmt-containerregistry,https://pypi.org/project/azure-mgmt-containerregistry/,https://github.com/Azure/azure-sdk-for-python,5900780
unicodecsv,https://pypi.org/project/unicodecsv/,https://github.com/jdunck/python-unicodecsv,5874331
imagesize,https://pypi.org/project/imagesize/,https://github.com/shibukawa/imagesize_py,5870034
schema,https://pypi.org/project/schema/,https://github.com/keleshev/schema,5845102
alabaster,https://pypi.org/project/alabaster/,https://github.com/bitprophet/alabaster,5815177
kfp,https://pypi.org/project/kfp/,https://github.com/kubeflow/pipelines/tree/master/sdk,5753002
geopandas,https://pypi.org/project/geopandas/,https://geopandas.org,5749320
python-http-client,https://pypi.org/project/python-http-client/,https://github.com/sendgrid/python-http-client,5747908
apache-airflow-providers-common-sql,https://pypi.org/project/apache-airflow-providers-common-sql/,https://github.com/apache/airflow,5711941
dbt-core,https://pypi.org/project/dbt-core/,https://github.com/dbt-labs/dbt-core,5679207
validators,https://pypi.org/project/validators/,https://python-validators.github.io/validators,5676197
Keras-Preprocessing,https://pypi.org/project/Keras-Preprocessing/,https://github.com/keras-team/keras-preprocessing,5655002
holidays,https://pypi.org/project/holidays/,https://github.com/vacanza/python-holidays/,5654445
python-daemon,https://pypi.org/project/python-daemon/,https://pagure.io/python-daemon/,5626672
azure-mgmt-authorization,https://pypi.org/project/azure-mgmt-authorization/,https://github.com/Azure/azure-sdk-for-python,5625143
readme-renderer,https://pypi.org/project/readme-renderer/,,5579563
djangorestframework,https://pypi.org/project/djangorestframework/,https://github.com/encode/django-rest-framework,5566633
pandas-gbq,https://pypi.org/project/pandas-gbq/,https://github.com/googleapis/python-bigquery-pandas,5514576
azure-storage-queue,https://pypi.org/project/azure-storage-queue/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/storage/azure-storage-queue,5511953
azure-servicebus,https://pypi.org/project/azure-servicebus/,https://github.com/Azure/azure-sdk-for-python,5508388
opentelemetry-exporter-otlp-proto-http,https://pypi.org/project/opentelemetry-exporter-otlp-proto-http/,https://github.com/open-telemetry/opentelemetry-python/tree/main/exporter/opentelemetry-exporter-otlp-proto-http,5507134
hypothesis,https://pypi.org/project/hypothesis/,https://github.com/HypothesisWorks/hypothesis/tree/master/hypothesis-python,5469112
amqp,https://pypi.org/project/amqp/,http://github.com/celery/py-amqp,5456138
tifffile,https://pypi.org/project/tifffile/,https://github.com/cgohlke/tifffile,5428030
sshtunnel,https://pypi.org/project/sshtunnel/,https://github.com/pahaz/sshtunnel,5405507
graphframes,https://pypi.org/project/graphframes/,https://github.com/graphframes/graphframes,5404809
lz4,https://pypi.org/project/lz4/,https://github.com/python-lz4/python-lz4,5401379
kfp-server-api,https://pypi.org/project/kfp-server-api/,https://github.com/kubeflow/pipelines,5375325
sphinxcontrib-jsmath,https://pypi.org/project/sphinxcontrib-jsmath/,http://sphinx-doc.org/,5370603
python-magic,https://pypi.org/project/python-magic/,http://github.com/ahupp/python-magic,5359112
invoke,https://pypi.org/project/invoke/,https://github.com/pyinvoke/invoke,5347787
avro-python3,https://pypi.org/project/avro-python3/,https://avro.apache.org/,5334870
parse,https://pypi.org/project/parse/,https://github.com/r1chardj0n3s/parse,5317717
kfp-pipeline-spec,https://pypi.org/project/kfp-pipeline-spec/,https://github.com/kubeflow/pipelines,5292642
freezegun,https://pypi.org/project/freezegun/,https://github.com/spulec/freezegun,5281395
constructs,https://pypi.org/project/constructs/,https://github.com/aws/constructs.git,5270930
outcome,https://pypi.org/project/outcome/,https://github.com/python-trio/outcome,5266666
python-multipart,https://pypi.org/project/python-multipart/,https://github.com/andrew-d/python-multipart,5251519
google-cloud-aiplatform,https://pypi.org/project/google-cloud-aiplatform/,https://github.com/googleapis/python-aiplatform,5230656
billiard,https://pypi.org/project/billiard/,https://github.com/celery/billiard,5212009
monotonic,https://pypi.org/project/monotonic/,https://github.com/atdt/monotonic,5198922
azure-mgmt-compute,https://pypi.org/project/azure-mgmt-compute/,https://github.com/Azure/azure-sdk-for-python,5150093
pip-tools,https://pypi.org/project/pip-tools/,https://github.com/jazzband/pip-tools/,5147193
vine,https://pypi.org/project/vine/,http://github.com/celery/vine,5143675
fasteners,https://pypi.org/project/fasteners/,https://github.com/harlowja/fasteners,5135236
ddtrace,https://pypi.org/project/ddtrace/,https://github.com/DataDog/dd-trace-py/,5118020
databricks-sql-connector,https://pypi.org/project/databricks-sql-connector/,https://github.com/databricks/databricks-sql-python,5107811
azure-mgmt-network,https://pypi.org/project/azure-mgmt-network/,https://github.com/Azure/azure-sdk-for-python,5107544
pycountry,https://pypi.org/project/pycountry/,https://github.com/flyingcircusio/pycountry,5084024
azure-keyvault-keys,https://pypi.org/project/azure-keyvault-keys/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-keys,5082510
sendgrid,https://pypi.org/project/sendgrid/,https://github.com/sendgrid/sendgrid-python/,5081839
click-repl,https://pypi.org/project/click-repl/,https://github.com/untitaker/click-repl,5074776
srsly,https://pypi.org/project/srsly/,https://github.com/explosion/srsly,5069843
pika,https://pypi.org/project/pika/,https://github.com/pika/pika,5066346
avro,https://pypi.org/project/avro/,https://avro.apache.org/,5060195
chex,https://pypi.org/project/chex/,https://github.com/deepmind/chex,5057544
thinc,https://pypi.org/project/thinc/,https://github.com/explosion/thinc,5044914
ijson,https://pypi.org/project/ijson/,https://github.com/ICRAR/ijson,5025478
jira,https://pypi.org/project/jira/,https://github.com/pycontribs/jira.git,5006140
docker-pycreds,https://pypi.org/project/docker-pycreds/,https://github.com/shin-/dockerpy-creds,5005152
hpack,https://pypi.org/project/hpack/,https://github.com/python-hyper/hpack,4981444
opencv-python-headless,https://pypi.org/project/opencv-python-headless/,https://github.com/opencv/opencv-python,4972239
blis,https://pypi.org/project/blis/,https://github.com/explosion/cython-blis,4950805
Flask-SQLAlchemy,https://pypi.org/project/Flask-SQLAlchemy/,https://github.com/pallets-eco/flask-sqlalchemy/,4949098
fuzzywuzzy,https://pypi.org/project/fuzzywuzzy/,https://github.com/seatgeek/fuzzywuzzy,4944672
xlwt,https://pypi.org/project/xlwt/,http://www.python-excel.org/,4933646
imbalanced-learn,https://pypi.org/project/imbalanced-learn/,https://github.com/scikit-learn-contrib/imbalanced-learn,4912038
