Name,Package URL,Github, Dependent Packages Count
nl.jqno.equalsverifier:equalsverifier,https://www.jqno.nl/equalsverifier,https://github.com/jqno/equalsverifier,936
info.cukes:cucumber-jvm-deps,https://github.com/cucumber/cucumber-jvm-deps,https://github.com/cucumber/cucumber-jvm-deps,67
org.jboss.spec.javax.ejb:jboss-ejb-api_3.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-ejb-api_spec,227
org.springframework:springloaded,https://github.com/spring-projects/spring-loaded,https://github.com/spring-projects/spring-loaded,18
io.javalin:javalin,https://javalin.io,https://github.com/javalin/javalin,75
com.vimalselvam:cucumber-extentsreport,http://vimalselvam.com,https://github.com/email2vimalraj/CucumberExtentReporter,4
org.scala-sbt:compiler-interface,https://github.com/sbt/zinc,https://github.com/sbt/zinc,102
org.codehaus.plexus:plexus-classworlds,https://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-classworlds,322
ma.glasnost.orika:orika-core,http://code.google.com/p/orika,https://github.com/orika-mapper/orika,132
org.scala-sbt:launcher-interface,https://scala-sbt.org,https://github.com/sbt/launcher,118
org.webjars:angular-ui-router,http://webjars.org,https://github.com/webjars/angular-ui-router,13
org.scala-sbt:sbt,https://github.com/sbt/sbt,https://github.com/sbt/sbt,53
org.jpmml:pmml-model,http://www.jpmml.org,https://github.com/jpmml/jpmml-model,77
org.codehaus.woodstox:stax2-api,http://github.com/FasterXML/stax2-api,https://github.com/FasterXML/stax2-api,432
org.apache.maven.shared:maven-common-artifact-filters,https://maven.apache.org/shared/,https://github.com/apache/maven-common-artifact-filters,157
org.springframework.roo:org.springframework.roo.annotations,http://projects.spring.io/spring-roo/,https://github.com/spring-projects/spring-roo,6
org.apache.activemq:artemis-jms-client,https://activemq.apache.org/components/artemis/,https://github.com/apache/activemq-artemis,290
com.journeyapps:zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,https://github.com/journeyapps/zxing-android-embedded,24
com.fasterxml.jackson.module:jackson-module-scala_2.11,https://github.com/FasterXML/jackson-module-scala,https://github.com/FasterXML/jackson-module-scala,558
de.javakaffee:kryo-serializers,https://github.com/magro/kryo-serializers,https://github.com/magro/kryo-serializers,209
com.github.tobato:fastdfs-client,https://github.com/tobato/FastDFS_Client,https://github.com/tobato/FastDFS_Client,48
com.google.jimfs:jimfs,https://github.com/google/jimfs,https://github.com/google/jimfs,414
io.micronaut:micronaut-http-client,https://micronaut.io,https://github.com/micronaut-projects/micronaut-core,67
org.apache.directory.server:apacheds-protocol-ldap,https://directory.apache.org/apacheds/1.5,https://github.com/apache/directory-server,131
org.asciidoctor:asciidoctorj,https://github.com/asciidoctor/asciidoctorj,https://github.com/asciidoctor/asciidoctorj,194
pl.droidsonroids.gif:android-gif-drawable,https://github.com/koral--/android-gif-drawable,https://github.com/koral--/android-gif-drawable,34
org.activiti:activiti-engine,http://activiti.org,https://github.com/Activiti/Activiti,202
org.jgrapht:jgrapht-core,http://www.jgrapht.org,https://github.com/jgrapht/jgrapht,403
com.sun.xml.ws:jaxws-rt,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-jax-ws,654
org.jboss.spec.javax.transaction:jboss-transaction-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-transaction-api_spec,176
org.hibernate:hibernate-search-orm,http://search.hibernate.org,https://github.com/hibernate/hibernate-search,139
com.nhaarman.mockitokotlin2:mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,https://github.com/nhaarman/mockito-kotlin,195
io.reactivex.rxjava2:rxkotlin,https://github.com/ReactiveX/RxKotlin,https://github.com/ReactiveX/RxKotlin,132
com.sun.xml.messaging.saaj:saaj-impl,https://projects.eclipse.org/projects/ee4j,https://github.com/eclipse-ee4j/metro-saaj,244
com.google.cloud:google-cloud-translate,https://github.com/googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,43
com.carrotsearch.randomizedtesting:randomizedtesting-runner,https://github.com/randomizedtesting/randomizedtesting,https://github.com/randomizedtesting/randomizedtesting,192
org.apache.maven.wagon:wagon-provider-api,https://maven.apache.org/wagon,https://github.com/apache/maven-wagon,472
com.jakewharton.retrofit:retrofit2-kotlin-coroutines-adapter,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter/,https://github.com/JakeWharton/retrofit2-kotlin-coroutines-adapter,38
org.crazycake:shiro-redis,https://github.com/alexxiyang/shiro-redis,https://github.com/alexxiyang/shiro-redis,32
org.scribe:scribe,http://github.com/fernandezpablo85/scribe-java,https://github.com/fernandezpablo85/scribe-java,86
com.facebook.stetho:stetho,https://github.com/facebook/stetho,https://github.com/facebook/stetho,39
com.squareup:otto,http://github.com/square/otto/,https://github.com/square/otto,62
com.fasterxml.uuid:java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,https://github.com/cowtowncoder/java-uuid-generator,269
org.lz4:lz4-java,https://github.com/lz4/lz4-java,https://github.com/lz4/lz4-java,732
com.google.testing.compile:compile-testing,http://github.com/google/compile-testing,https://github.com/google/compile-testing,599
com.alibaba.nacos:nacos-client,https://nacos.io,https://github.com/alibaba/nacos,298
org.locationtech.jts:jts-core,https://www.locationtech.org/projects/technology.jts,https://github.com/locationtech/jts,377
org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec,https://projects.eclipse.org/projects/ee4j.jta,https://github.com/jboss/jboss-jakarta-jta-api,306
com.google.auth:google-auth-library-oauth2-http,https://github.com/googleapis/google-auth-library-java,https://github.com/googleapis/google-auth-library-java,484
org.springframework.webflow:spring-webflow,https://github.com/spring-projects/spring-webflow,https://github.com/spring-projects/spring-webflow,606
io.gatling.highcharts:gatling-charts-highcharts,https://gatling.io,https://github.com/gatling/gatling-highcharts,98
com.github.mxab.thymeleaf.extras:thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,https://github.com/mxab/thymeleaf-extras-data-attribute,50
org.jgroups:jgroups,http://www.jgroups.org,https://github.com/belaban/JGroups,266
org.springframework.cloud:spring-cloud-stream-binder-kafka,https://spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-stream-binder-kafka,128
com.fasterxml.woodstox:woodstox-core,https://github.com/FasterXML/woodstox,https://github.com/FasterXML/woodstox,491
org.tensorflow:tensorflow-lite,https://tensorflow.org/lite/,https://github.com/tensorflow/tensorflow,39
com.couchbase.client:java-client,https://couchbase.com,https://github.com/couchbase/couchbase-jvm-clients,166
info.cukes:gherkin,https://github.com/cucumber/gherkin,https://github.com/cucumber/gherkin,84
org.openjdk.jol:jol-core,http://maven.apache.org,https://github.com/openjdk/jol,326
org.apache.parquet:parquet-avro,https://parquet.apache.org,https://github.com/apache/parquet-mr,309
org.neo4j.driver:neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,https://github.com/neo4j/neo4j-java-driver,195
org.scala-sbt:test-interface,http://www.scala-sbt.org,https://github.com/sbt/test-interface,665
org.telegram:telegrambots,https://github.com/rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,33
com.google.maps.android:android-maps-utils,https://github.com/googlemaps/android-maps-utils,https://github.com/googlemaps/android-maps-utils,28
io.spring.gradle:dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,https://github.com/spring-gradle-plugins/dependency-management-plugin,68
io.spring.platform:platform-bom,http://platform.spring.io/platform/,https://github.com/spring-io/platform,281
com.timgroup:java-statsd-client,http://github.com/tim-group/java-statsd-client,https://github.com/tim-group/java-statsd-client,70
org.apache.storm:storm-core,https://storm.apache.org,https://github.com/apache/storm,190
com.github.luben:zstd-jni,https://github.com/luben/zstd-jni,https://github.com/luben/zstd-jni,269
com.afollestad.material-dialogs:core,https://github.com/afollestad/material-dialogs,https://github.com/afollestad/material-dialogs,41
org.python:jython,https://www.jython.org/,https://github.com/jython/jython,153
com.google.cloud:libraries-bom,https://cloud.google.com/java/docs/bom,https://github.com/googleapis/java-cloud-bom,104
p6spy:p6spy,https://github.com/p6spy/p6spy,https://github.com/p6spy/p6spy,197
org.immutables:value,http://immutables.org,https://github.com/immutables/immutables,1129
io.vertx:vertx-dependencies,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/vert-x3/vert-parent,170
org.owasp.encoder:encoder,https://www.owasp.org/index.php/OWASP_Java_Encoder_Project,https://github.com/owasp/owasp-java-encoder,166
com.alibaba.boot:dubbo-spring-boot-starter,https://github.com/apache/incubator-dubbo-spring-boot-project,https://github.com/apache/incubator-dubbo-spring-boot-project,15
com.tdunning:t-digest,https://github.com/tdunning/t-digest,https://github.com/tdunning/t-digest,134
org.ops4j.pax.logging:pax-logging-api,https://ops4j1.jira.com/wiki/spaces/paxlogging/overview,https://github.com/ops4j/org.ops4j.pax.logging,785
com.baomidou:dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter/tree/master/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,140
org.neo4j:neo4j,http://components.neo4j.org/neo4j/5.12.0,https://github.com/neo4j/neo4j,223
com.graphql-java:graphql-java,https://github.com/graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,365
tech.jhipster:jhipster-framework,https://github.com/jhipster/jhipster-bom/,https://github.com/jhipster/jhipster-bom,3
io.github.openfeign:feign-okhttp,https://github.com/openfeign/feign,https://github.com/openfeign/feign,301
com.sun.mail:jakarta.mail,http://eclipse-ee4j.github.io/mail,https://github.com/eclipse-ee4j/mail,431
us.codecraft:webmagic-extension,https://github.com/code4craft/webmagic/,https://github.com/code4craft/webmagic,27
io.projectreactor.netty:reactor-netty,https://github.com/reactor/reactor-netty,https://github.com/reactor/reactor-netty,301
joda-time:joda-time-hibernate,http://www.joda.org/joda-time-hibernate/,https://github.com/JodaOrg/joda-time-hibernate,47
io.github.classgraph:classgraph,https://github.com/classgraph/classgraph,https://github.com/classgraph/classgraph,649
org.omnifaces:omnifaces,https://omnifaces.org,https://github.com/omnifaces/omnifaces,73
org.grails.plugins:cache,https://github.com/grails-plugins/grails-cache,https://github.com/grails-plugins/grails-cache,18
pub.devrel:easypermissions,https://github.com/googlesamples/easypermissions,https://github.com/googlesamples/easypermissions,13
org.eclipse.persistence:org.eclipse.persistence.asm,http://www.eclipse.org/eclipselink,https://github.com/eclipse-ee4j/eclipselink-asm,127
com.netflix.hystrix:hystrix-core,https://github.com/Netflix/Hystrix,https://github.com/Netflix/Hystrix,321
com.parse.bolts:bolts-android,https://github.com/BoltsFramework/Bolts-Android,https://github.com/BoltsFramework/Bolts-Android,30
org.roaringbitmap:RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,171
org.deeplearning4j:deeplearning4j-core,http://deeplearning4j.konduit.ai/,https://github.com/eclipse/deeplearning4j,100
org.firebirdsql.jdbc:jaybird-jdk18,https://www.firebirdsql.org/en/devel-jdbc-driver/,https://github.com/FirebirdSQL/jaybird,66
com.yahoo.platform.yui:yuicompressor,http://developer.yahoo.com/yui/compressor/,https://github.com/yui/yuicompressor,235
org.mule.tests:mule-tests-functional,https://developer.mulesoft.com/,https://github.com/mulesoft/mule,158
org.jboss.logging:jboss-logging-processor,http://www.jboss.org,https://github.com/jboss-logging/jboss-logging-tools,1029
org.springframework.cloud:spring-cloud-starter-zookeeper-discovery,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-zookeeper,62
com.intuit.ssp:ssp-android,https://github.com/intuit/ssp,https://github.com/intuit/ssp,5
org.jboss.shrinkwrap:shrinkwrap-api,http://arquillian.org/modules/shrinkwrap-shrinkwrap/,https://github.com/shrinkwrap/shrinkwrap,329
com.alibaba.csp:sentinel-datasource-nacos,https://github.com/alibaba/Sentinel,https://github.com/alibaba/Sentinel,76
com.typesafe.akka:akka-actor_2.11,https://akka.io/,https://github.com/akka/akka,1048
org.datanucleus:datanucleus-api-jdo,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-api-jdo,116
org.grails:grails-web-boot,https://grails.org/,https://github.com/grails/grails-core,30
org.webjars.bower:jquery,https://www.webjars.org,https://github.com/jquery/jquery-dist,705
org.optaplanner:optaplanner-core,https://www.optaplanner.org,https://github.com/kiegroup/optaplanner,77
org.cassandraunit:cassandra-unit-spring,https://github.com/jsevellec/cassandra-unit,https://github.com/jsevellec/cassandra-unit,20
com.facebook.shimmer:shimmer,http://facebook.github.io/shimmer-android,https://github.com/facebook/shimmer-android,23
org.robovm:robovm-rt,http://www.robovm.com,https://github.com/robovm/robovm-core,54
com.ctrip.framework.apollo:apollo-client,https://github.com/apolloconfig/apollo-java,https://github.com/apolloconfig/apollo-java,156
jakarta.json:jakarta.json-api,https://github.com/eclipse-ee4j/jsonp,https://github.com/eclipse-ee4j/jsonp,446
org.apache.maven.reporting:maven-reporting-api,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-api,305
io.socket:socket.io-client,https://github.com/socketio/socket.io-client-java,https://github.com/socketio/socket.io-client-java,108
org.apache.maven.shared:maven-invoker,https://maven.apache.org/shared/,https://github.com/apache/maven-invoker,253
org.jasig.cas.client:cas-client-core,https://www.apereo.org/cas,https://github.com/apereo/java-cas-client,173
io.projectreactor:reactor-net,https://github.com/reactor/reactor,https://github.com/reactor/reactor,22
org.webjars:atmosphere-javascript,http://webjars.org,https://github.com/webjars/atmosphere-javascript,10
org.webjars:hal-browser,http://webjars.org,https://github.com/webjars/hal-browser,54
org.jboss:jboss-vfs,http://www.jboss.org,https://github.com/jbossas/jboss-vfs,248
com.google.javascript:closure-compiler,https://developers.google.com/closure/compiler/,https://github.com/google/closure-compiler,218
cn.afterturn:easypoi-base,http://www.wupaas.com/,https://github.com/jueyue/easypoi,77
org.jboss.spec.javax.annotation:jboss-annotations-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-annotations-api_spec,84
com.github.wxpay:wxpay-sdk,https://github.com/wxpay/WXPay-SDK-Java,https://github.com/wxpay/WXPay-SDK-Java,13
org.apache.calcite:calcite-core,https://calcite.apache.org,https://github.com/apache/calcite,219
io.gsonfire:gson-fire,http://gsonfire.io,https://github.com/julman99/gson-fire,303
org.datanucleus:datanucleus-rdbms,http://www.datanucleus.org/#,https://github.com/datanucleus/datanucleus-rdbms,113
com.drewnoakes:metadata-extractor,https://drewnoakes.com/code/exif/,https://github.com/drewnoakes/metadata-extractor,135
com.univocity:univocity-parsers,http://github.com/univocity/univocity-parsers,https://github.com/univocity/univocity-parsers,202
org.eclipse:yasson,https://projects.eclipse.org/projects/ee4j.yasson,https://github.com/eclipse-ee4j/yasson,240
org.mock-server:mockserver-netty,https://www.mock-server.com,https://github.com/jamesdbloom/mockservice,383
javax.interceptor:javax.interceptor-api,https://github.com/javaee/javax.interceptor,https://github.com/javaee/javax.interceptor,328
org.eclipse.aether:aether-api,http://www.eclipse.org/aether/,https://github.com/jvanzyl/aether-core,472
com.github.gavlyukovskiy:p6spy-spring-boot-starter,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,https://github.com/gavlyukovskiy/spring-boot-data-source-decorator,12
de.ruedigermoeller:fst,http://ruedigermoeller.github.io/fast-serialization/,https://github.com/RuedigerMoeller/fast-serialization,305
org.springframework.cloud:spring-cloud-starter-aws,https://projects.spring.io/spring-cloud,https://github.com/spring-cloud/spring-cloud-aws,58
org.owasp.esapi:esapi,https://owasp.org/www-project-enterprise-security-api/,https://github.com/ESAPI/esapi-java-legacy,103
org.springframework.cloud:spring-cloud-starter-alibaba-nacos-discovery,https://spring.io/spring-cloud,https://github.com/spring-cloud-incubator/spring-cloud-alibaba,29
org.keycloak:keycloak-spring-boot-starter,http://keycloak.org,https://github.com/keycloak/keycloak,59
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_1.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jaxrs-api_spec,88
com.googlecode.libphonenumber:libphonenumber,https://github.com/google/libphonenumber/,https://github.com/google/libphonenumber,182
com.rometools:rome,http://rometools.com,https://github.com/rometools/rome,134
net.jpountz.lz4:lz4,https://github.com/jpountz/lz4-java,https://github.com/jpountz/lz4-java,433
org.mockito.kotlin:mockito-kotlin,https://github.com/mockito/mockito-kotlin,https://github.com/mockito/mockito-kotlin,71
com.google.j2objc:j2objc-annotations,https://github.com/google/j2objc/,https://github.com/google/j2objc,1044
org.webjars:swagger-ui,http://webjars.org,https://github.com/webjars/swagger-ui,227
com.ning:compress-lzf,https://github.com/ning/compress,https://github.com/ning/compress,254
io.github.microutils:kotlin-logging,https://github.com/MicroUtils/kotlin-logging,https://github.com/MicroUtils/kotlin-logging,494
com.github.javaparser:javaparser-core,https://github.com/javaparser,https://github.com/javaparser/javaparser,467
io.github.resilience4j:resilience4j-micrometer,https://resilience4j.readme.io,https://github.com/resilience4j/resilience4j,36
org.mongodb.morphia:morphia,https://github.com/mongodb/morphia.git,https://github.com/mongodb/morphia,100
com.thoughtworks.qdox:qdox,https://github.com/paul-hammant/qdox,https://github.com/paul-hammant/qdox,548
com.stripe:stripe-java,https://github.com/stripe/stripe-java,https://github.com/stripe/stripe-java,24
io.zipkin.java:zipkin-autoconfigure-ui,https://github.com/openzipkin/zipkin,https://github.com/openzipkin/zipkin,15
com.puppycrawl.tools:checkstyle,https://checkstyle.org/,https://github.com/checkstyle/checkstyle,161
joda-time:joda-time-jsptags,http://joda-time.sourceforge.net/contrib/jsptags,https://github.com/JodaOrg/joda-time-jsptags,48
com.melnykov:floatingactionbutton,https://github.com/makovkastar/FloatingActionButton,https://github.com/makovkastar/FloatingActionButton,5
uk.co.chrisjenx:calligraphy,https://github.com/chrisjenx/Calligraphy,https://github.com/chrisjenx/Calligraphy,8
com.xuxueli:xxl-job-core,https://www.xuxueli.com/,https://github.com/xuxueli/xxl-job,114
com.carrotsearch:junit-benchmarks,http://labs.carrotsearch.com/junit-benchmarks.html,https://github.com/carrotsearch/junit-benchmarks,160
com.google.cloud:google-cloud-pubsub,https://github.com/googleapis/java-pubsub,https://github.com/googleapis/java-pubsub,123
net.sourceforge.cobertura:cobertura,http://cobertura.sourceforge.net,https://github.com/cobertura/cobertura,220
org.passay:passay,http://www.passay.org,https://github.com/vt-middleware/passay,36
com.atlassian.commonmark:commonmark,https://github.com/atlassian/commonmark-java,https://github.com/atlassian/commonmark-java,148
cn.hutool:hutool-core,https://github.com/dromara/hutool,https://github.com/dromara/hutool,318
org.grails.plugins:scaffolding,https://github.com/grails/scaffolding,https://github.com/grails/scaffolding,13
com.googlecode.xmemcached:xmemcached,https://github.com/killme2008/xmemcached,https://github.com/killme2008/xmemcached,112
org.grails.plugins:geb,https://github.com/grails/geb,https://github.com/grails/geb,7
org.pegdown:pegdown,http://pegdown.org,https://github.com/sirthias/pegdown,951
com.vladmihalcea:hibernate-types-52,https://github.com/vladmihalcea/hibernate-types,https://github.com/vladmihalcea/hibernate-types,81
org.bstats:bstats-bukkit,https://bStats.org,https://github.com/Bastian/bStats-Metrics,28
com.konghq:unirest-java,http://github.com/Kong/unirest-java/,https://github.com/Kong/unirest-java,139
com.jfoenix:jfoenix,http://www.jfoenix.com/,https://github.com/jfoenixadmin/JFoenix,35
com.getbase:floatingactionbutton,https://github.com/futuresimple/android-floating-action-button,https://github.com/futuresimple/android-floating-action-button,5
com.googlecode.objectify:objectify,https://github.com/objectify/objectify,https://github.com/objectify/objectify,33
me.dm7.barcodescanner:zxing,https://github.com/dm77/barcodescanner,https://github.com/dm77/barcodescanner,12
ru.yandex.qatools.ashot:ashot,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/yandex-qatools/ashot,47
org.zeromq:jeromq,https://github.com/zeromq/jeromq,https://github.com/zeromq/jeromq,143
org.apache.opennlp:opennlp-tools,https://www.apache.org/,https://github.com/apache/opennlp,191
uk.org.lidalia:slf4j-test,http://projects.lidalia.org.uk/slf4j-test,https://github.com/Mahoney/slf4j-test,177
io.protostuff:protostuff-core,https://protostuff.github.io,https://github.com/protostuff/protostuff,224
org.glassfish:jakarta.el,https://projects.eclipse.org/projects/ee4j.el,https://github.com/eclipse-ee4j/el-ri,755
javax.json.bind:javax.json.bind-api,https://javaee.github.io/jsonb-spec,https://github.com/javaee/jsonb-spec,190
com.mchange:mchange-commons-java,https://github.com/swaldman/mchange-commons-java,https://github.com/swaldman/mchange-commons-java,88
org.codehaus.plexus:plexus-interpolation,http://codehaus-plexus.github.io/,https://github.com/codehaus-plexus/plexus-interpolation,330
org.apache.arrow:arrow-vector,https://arrow.apache.org/,https://github.com/apache/arrow,172
org.glassfish.web:jakarta.servlet.jsp.jstl,https://projects.eclipse.org/projects/ee4j.jstl,https://github.com/eclipse-ee4j/jstl-api,49
com.github.scribejava:scribejava-apis,https://github.com/scribejava/scribejava,https://github.com/scribejava/scribejava,163
com.rengwuxian.materialedittext:library,https://github.com/rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,11
com.google.accompanist:accompanist-systemuicontroller,https://github.com/google/accompanist/,https://github.com/google/accompanist,15
org.codehaus.castor:castor-xml,https://github.com/castor-data-binding/castor,https://github.com/castor-data-binding/castor,86
com.amazonaws:amazon-kinesis-client,https://aws.amazon.com/kinesis,https://github.com/awslabs/amazon-kinesis-client,76
net.md-5:bungeecord-api,https://github.com/SpigotMC/BungeeCord,https://github.com/SpigotMC/BungeeCord,47
com.vdurmont:emoji-java,https://github.com/vdurmont/emoji-java,https://github.com/vdurmont/emoji-java,143
com.google.maps:google-maps-services,https://github.com/googlemaps/google-maps-services-java,https://github.com/googlemaps/google-maps-services-java,56
com.github.vladimir-bukhtoyarov:bucket4j-core,http://github.com/vladimir-bukhtoyarov/bucket4j/bucket4j-core,https://github.com/vladimir-bukhtoyarov/bucket4j,81
org.jvnet.mimepull:mimepull,https://github.com/eclipse-ee4j/metro-mimepull,https://github.com/eclipse-ee4j/metro-mimepull,135
com.alibaba.otter:canal.client,https://github.com/alibaba/canal,https://github.com/alibaba/canal,28
com.github.jknack:handlebars,https://github.com/jknack/handlebars.java,https://github.com/jknack/handlebars.java,234
com.yammer.dropwizard:dropwizard-core,http://dropwizard.codahale.com/,https://github.com/codahale/dropwizard,69
org.springframework.mobile:spring-mobile-device,https://github.com/spring-projects/spring-mobile,https://github.com/spring-projects/spring-mobile,22
io.r2dbc:r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,https://github.com/r2dbc/r2dbc-postgresql,63
net.sf.py4j:py4j,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/py4j/py4j,85
org.apache.maven.plugins:maven-resources-plugin,https://maven.apache.org/plugins/,https://github.com/apache/maven-resources-plugin,58
com.baomidou:mybatisplus-spring-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,https://github.com/baomidou/mybatisplus-boot-starter,15
com.tngtech.java:junit-dataprovider,https://github.com/TNG/junit-dataprovider,https://github.com/TNG/junit-dataprovider,233
com.j256.ormlite:ormlite-android,https://ormlite.com/,https://github.com/j256/ormlite-android,48
org.ocpsoft.prettytime:prettytime,http://ocpsoft.org/prettytime/,https://github.com/ocpsoft/prettytime,73
com.google.caliper:caliper,https://github.com/google/caliper,https://github.com/google/caliper,113
org.fusesource.mqtt-client:mqtt-client,http://mqtt-client.fusesource.org/,https://github.com/fusesource/mqtt-client,63
com.dropbox.core:dropbox-core-sdk,https://github.com/dropbox/dropbox-sdk-java/,https://github.com/dropbox/dropbox-sdk-java,36
org.primefaces.extensions:primefaces-extensions,https://github.com/primefaces-extensions,https://github.com/primefaces-extensions/primefaces-extensions,60
com.badlogicgames.box2dlights:box2dlights,http://github.com/libgdx/box2dlights,https://github.com/libgdx/box2dlights,16
com.github.joschi.jackson:jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,https://github.com/joschi/jackson-datatype-threetenbp,119
org.nanohttpd:nanohttpd,http://www.nanohttpd.org,https://github.com/NanoHttpd/nanohttpd,133
oauth.signpost:signpost-core,https://github.com/mttkay/signpost/releases,https://github.com/mttkay/signpost,78
com.google.cloud:google-cloud-datastore,https://github.com/googleapis/java-datastore,https://github.com/googleapis/java-datastore,78
com.jjoe64:graphview,http://android-graphview.org/,https://github.com/jjoe64/GraphView,1
io.projectreactor.kotlin:reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,https://github.com/reactor/reactor-kotlin-extensions,81
io.r2dbc:r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,https://github.com/r2dbc/r2dbc-h2,75
org.web3j:core,https://web3j.io,https://github.com/web3j/web3j,153
com.ibeetl:beetl,ibeetl.com,https://github.com/javamonkey/beetl2.0,181
org.mnode.ical4j:ical4j,http://ical4j.github.io,https://github.com/ical4j/ical4j,91
ru.yandex.clickhouse:clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc/tree/master/clickhouse-jdbc,https://github.com/ClickHouse/clickhouse-jdbc,105
com.sun.activation:jakarta.activation,https://github.com/eclipse-ee4j/jaf,https://github.com/eclipse-ee4j/jaf,455
com.github.stephenc.findbugs:findbugs-annotations,http://stephenc.github.com/findbugs-annotations,https://github.com/stephenc/findbugs-annotations,289
com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,https://github.com/OWASP/java-html-sanitizer,71
jakarta.transaction:jakarta.transaction-api,https://projects.eclipse.org/projects/ee4j.jta,https://github.com/eclipse-ee4j/jta-api,919
jp.wasabeef:glide-transformations,https://github.com/wasabeef/glide-transformations,https://github.com/wasabeef/glide-transformations,26
org.apache.rocketmq:rocketmq-spring-boot-starter,https://github.com/apache/rocketmq-spring,https://github.com/apache/rocketmq-spring,69
io.opentracing:opentracing-api,https://github.com/opentracing/opentracing-java,https://github.com/opentracing/opentracing-java,604
com.jakewharton.retrofit:retrofit2-rxjava2-adapter,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/JakeWharton/retrofit2-rxjava2-adapter,21
io.opencensus:opencensus-api,https://github.com/census-instrumentation/opencensus-java,https://github.com/census-instrumentation/opencensus-java,330
io.seata:seata-all,https://seata.io,https://github.com/seata/seata,49
org.androidannotations:androidannotations-api,http://androidannotations.org,https://github.com/androidannotations/androidannotations,13
jakarta.inject:jakarta.inject-api,https://github.com/eclipse-ee4j/injection-api,https://github.com/eclipse-ee4j/injection-api,1037
com.mikhaellopez:circularimageview,https://github.com/lopspower/CircularImageView,https://github.com/lopspower/CircularImageView,2
com.facebook.soloader:soloader,https://github.com/facebook/soloader,https://github.com/facebook/soloader,57
com.nulab-inc:zxcvbn,https://github.com/nulab/zxcvbn4j,https://github.com/nulab/zxcvbn4j,9
org.apache.maven.reporting:maven-reporting-impl,https://maven.apache.org/shared/,https://github.com/apache/maven-reporting-impl,325
org.kordamp.bootstrapfx:bootstrapfx-core,https://github.com/kordamp/bootstrapfx,https://github.com/kordamp/bootstrapfx,0
org.kohsuke:github-api,https://github-api.kohsuke.org/,https://github.com/hub4j/github-api,111
org.jboss.logmanager:jboss-logmanager,https://jboss.org,https://github.com/jboss-logging/jboss-logmanager,309
com.opera:operadriver,http://opera.com/developer/tools/operadriver/,https://github.com/operasoftware/operadriver,123
org.jfree:jcommon,http://www.jfree.org/jcommon/,https://github.com/jfree/jcommon,75
org.logback-extensions:logback-ext-spring,https://github.com/qos-ch/logback-extensions,https://github.com/qos-ch/logback-extensions,56
io.kubernetes:client-java,https://github.com/kubernetes-client/java,https://github.com/kubernetes-client/java,159
org.springframework.data:spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,62
com.github.vanroy:spring-boot-starter-data-jest,https://github.com/vanroy/spring-data-jest,https://github.com/vanroy/spring-data-jest,12
com.wdullaer:materialdatetimepicker,https://github.com/wdullaer/MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,4
