Name,Package URL,Github, Downloads
aws-sdk-marketplaceentitlementservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-marketplaceentitlementservice,63394360
aws-sdk-importexport,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-importexport,63320410
aws-sdk-codestar,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-codestar,63298568
aws-sdk-appsync,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-appsync,63185614
aws-sdk-sagemakerruntime,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-sagemakerruntime,63105370
aws-sdk-mediapackage,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediapackage,63027454
get_process_mem,https://github.com/schneems/get_process_mem,https://github.com/schneems/get_process_mem,63019560
i18n_data,https://github.com/grosser/i18n_data,https://github.com/grosser/i18n_data,63011387
aws-sdk-alexaforbusiness,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-alexaforbusiness,62993360
aws-sdk-transcribeservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-transcribeservice,62979532
molinillo,https://github.com/CocoaPods/Molinillo,https://github.com/CocoaPods/Molinillo,62959699
term-ansicolor,http://flori.github.com/term-ansicolor,http://github.com/flori/term-ansicolor,62813843
letter_opener,https://github.com/ryanb/letter_opener,https://github.com/ryanb/letter_opener/,62641013
aws-sdk-translate,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-translate,62608106
capybara-screenshot,http://github.com/mattheworiordan/capybara-screenshot,https://github.com/mattheworiordan/capybara-screenshot/tree/v1.0.26,62584507
aws-sdk-mobile,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mobile,62570165
aws-sdk-mq,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mq,62559395
commander,https://github.com/commander-rb/commander,https://github.com/commander-rb/commander/tree/v4.6.0,62546027
gli,http://davetron5000.github.io/gli,http://davetron5000.github.io/gli,62519955
aws-sdk-connect,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-connect,62292590
xcpretty,https://github.com/supermarin/xcpretty,https://github.com/supermarin/xcpretty,62267831
fog-google,https://github.com/fog/fog-google,https://github.com/fog/fog-google,62225219
ruby-prof,https://github.com/ruby-prof/ruby-prof,https://github.com/ruby-prof/ruby-prof/tree/v1.6.3,62110777
aws-sdk-pricing,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pricing,61906390
aws-sdk-kinesisvideo,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideo,61864898
aws-sdk-resourcegroups,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-resourcegroups,61758325
terminal-notifier,https://github.com/julienXX/terminal-notifier,https://github.com/julienXX/terminal-notifier,61713177
ruby-rc4,http://www.caigenichols.com/,https://github.com/caiges/Ruby-RC4,61655866
timeout,https://github.com/ruby/timeout,https://github.com/ruby/timeout,61617936
aws-sdk-servicediscovery,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-servicediscovery,61578435
aws-sdk-workmail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-workmail,61550947
aws-sdk-mediastore,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediastore,61518186
simctl,https://github.com/plu/simctl,https://github.com/plu/simctl,61504729
aws-sdk-serverlessapplicationrepository,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-serverlessapplicationrepository,61341830
simple_form,https://github.com/heartcombo/simple_form,https://github.com/heartcombo/simple_form,61339423
aws-sdk-eks,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-eks,61331890
aws-sdk-kinesisvideoarchivedmedia,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideoarchivedmedia,61291041
danger,https://github.com/danger/danger,https://github.com/danger/danger,61285890
aws-sdk-cloud9,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-cloud9,61069268
faraday_middleware-aws-sigv4,https://github.com/winebarrel/faraday_middleware-aws-sigv4,https://github.com/winebarrel/faraday_middleware-aws-sigv4,60889438
rotp,https://github.com/mdp/rotp,https://github.com/mdp/rotp,60669362
ddtrace,https://github.com/DataDog/dd-trace-rb,https://github.com/DataDog/dd-trace-rb,60668828
aws-sdk-mediastoredata,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediastoredata,60477856
aws-sdk-kinesisvideomedia,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisvideomedia,60476520
aws-sdk-iotjobsdataplane,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotjobsdataplane,60431749
roo,https://github.com/roo-rb/roo,https://github.com/roo-rb/roo,60287721
webdrivers,https://github.com/titusfortner/webdrivers,https://github.com/titusfortner/webdrivers/tree/v5.3.1,60234296
aws-sdk-acmpca,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-acmpca,60086053
aws-sdk-autoscalingplans,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-autoscalingplans,60033893
docker-api,https://github.com/swipely/docker-api,https://github.com/swipely/docker-api,60021692
geocoder,http://www.rubygeocoder.com,https://github.com/alexreisner/geocoder,59699388
trollop,http://manageiq.github.io/optimist/,https://github.com/ManageIQ/optimist/,59209724
aws-sdk-fms,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-fms,59089831
cocoapods-downloader,https://github.com/CocoaPods/cocoapods-downloader,https://github.com/CocoaPods/cocoapods-downloader,59005654
slim,http://github.com/slim-template/slim/,http://github.com/slim-template/slim,58897974
premailer-rails,https://github.com/fphilipe/premailer-rails,https://github.com/fphilipe/premailer-rails,58781880
stripe,https://stripe.com/docs/api?lang=ruby,https://github.com/stripe/stripe-ruby,58623328
rqrcode,https://github.com/whomwah/rqrcode,https://github.com/whomwah/rqrcode,58619516
spring-watcher-listen,https://github.com/jonleighton/spring-watcher-listen,https://github.com/jonleighton/spring-watcher-listen,58474502
naturally,http://github.com/dogweather/naturally,http://github.com/dogweather/naturally,58288613
sixarm_ruby_unaccent,http://sixarm.com/,http://sixarm.com/,57978124
xcpretty-travis-formatter,https://github.com/kattrali/xcpretty-travis-formatter,https://github.com/kattrali/xcpretty-travis-formatter,57613752
jsonapi-renderer,https://github.com/jsonapi-rb/jsonapi-renderer,https://github.com/jsonapi-rb/jsonapi-renderer,57075183
multi_test,http://cukes.info,http://cukes.info,56967069
doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,56949911
aws-sdk-neptune,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-neptune,56901665
net-ldap,http://github.com/ruby-ldap/ruby-net-ldap,https://github.com/ruby-ldap/ruby-net-ldap,56819627
aws-sdk-iotanalytics,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iotanalytics,56793935
pdf-reader,https://github.com/yob/pdf-reader,https://github.com/yob/pdf-reader/tree/v2.11.0,56725184
aasm,https://github.com/aasm/aasm,https://github.com/aasm/aasm,56654401
cocoapods-trunk,https://github.com/CocoaPods/cocoapods-trunk,https://github.com/CocoaPods/cocoapods-trunk,56640242
bootstrap-sass,https://github.com/twbs/bootstrap-sass,https://github.com/twbs/bootstrap-sass,56601757
aws-sdk-mediatailor,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediatailor,56509041
tomlrb,https://github.com/fbernier/tomlrb,https://github.com/fbernier/tomlrb,56456023
fog,https://github.com/fog/fog,https://github.com/fog/fog,56344553
mocha,https://mocha.jamesmead.org,http://github.com/freerange/mocha,56278953
therubyracer,http://github.com/cowboyd/therubyracer,http://github.com/cowboyd/therubyracer,56195542
aws-sdk-v1,http://aws.amazon.com/sdkforruby,http://aws.amazon.com/sdkforruby,56077759
aws-sdk-pi,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pi,55956721
Ascii85,https://github.com/DataWraith/ascii85gem/,http://github.com/datawraith/ascii85gem,55912186
gherkin,https://github.com/cucumber/gherkin-ruby,https://github.com/cucumber/cucumber/blob/master/gherkin/ruby,55876098
aws-sdk-dlm,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-dlm,55863549
cork,https://github.com/CocoaPods/Cork,https://github.com/CocoaPods/Cork,55777782
cancancan,https://github.com/CanCanCommunity/cancancan,https://github.com/CanCanCommunity/cancancan,55675652
net-imap,https://github.com/ruby/net-imap,https://github.com/ruby/net-imap,55642750
pundit,https://github.com/varvet/pundit,https://github.com/varvet/pundit,55570818
ruby-macho,https://github.com/Homebrew/ruby-macho,https://github.com/Homebrew/ruby-macho,55548019
claide-plugins,https://github.com/cocoapods/claide-plugins,https://github.com/cocoapods/claide-plugins,55544051
no_proxy_fix,https://github.com/ermaker/no_proxy_fix,https://github.com/ermaker/no_proxy_fix,55489530
mixlib-shellout,https://github.com/chef/mixlib-shellout,https://github.com/chef/mixlib-shellout,55349472
aws-sdk-iot1clickprojects,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot1clickprojects,55343538
aws-sdk-iot1clickdevicesservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-iot1clickdevicesservice,55343254
aws-sigv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sigv2,55119986
json_pure,http://flori.github.io/json/,https://github.com/flori/json,55061383
net-smtp,https://github.com/ruby/net-smtp,https://github.com/ruby/net-smtp,54959714
security,https://github.com/fastlane-community/security,https://github.com/fastlane-community/security,54849251
rack-cache,https://github.com/rack/rack-cache,https://github.com/rack/rack-cache,54828297
rack-timeout,https://github.com/zombocom/rack-timeout,https://github.com/zombocom/rack-timeout,54825458
mustache,https://github.com/mustache/mustache,http://github.com/mustache/mustache,54720637
socksify,http://socksify.rubyforge.org/,http://github.com/astro/socksify-ruby,54587952
attr_encrypted,http://github.com/attr-encrypted/attr_encrypted,http://github.com/attr-encrypted/attr_encrypted,54464710
googleapis-common-protos,https://github.com/googleapis/common-protos-ruby,https://github.com/googleapis/common-protos-ruby,54439286
word_wrap,https://github.com/pazdera/word_wrap,https://github.com/pazdera/word_wrap,54095475
fluent-plugin-record-modifier,https://github.com/repeatedly/fluent-plugin-record-modifier,https://github.com/repeatedly/fluent-plugin-record-modifier,54042745
aws-sdk-macie,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-macie,53954901
rugged,https://github.com/libgit2/rugged,https://github.com/libgit2/rugged,53794376
hitimes,http://github.com/copiousfreetime/hitimes,https://github.com/copiousfreetime/hitimes,53776321
whenever,https://github.com/javan/whenever,http://github.com/javan/whenever,53736461
json-jwt,https://github.com/nov/json-jwt,https://github.com/nov/json-jwt,53685213
rollbar,https://rollbar.com/,https://github.com/rollbar/rollbar-gem,53228421
aws-sdk-transfer,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-transfer,53214908
aws-sdk-securityhub,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-securityhub,53118623
aws-sdk-kafka,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kafka,53010297
aws-sdk-quicksight,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-quicksight,52921335
cucumber-core,https://cucumber.io,https://github.com/cucumber/cucumber-ruby-core,52736222
test-unit,http://test-unit.github.io/,https://github.com/test-unit/test-unit,52677145
fuzzy_match,https://github.com/seamusabshere/fuzzy_match,https://github.com/seamusabshere/fuzzy_match,52570631
ohai,https://github.com/chef/ohai/,https://github.com/chef/ohai,52480841
net-protocol,https://github.com/ruby/net-protocol,https://github.com/ruby/net-protocol,52395158
diffy,http://github.com/samg/diffy,http://github.com/samg/diffy,52335304
rack-accept,http://mjijackson.github.com/rack-accept,http://github.com/mjijackson/rack-accept,52310158
prawn,http://prawnpdf.org,https://github.com/prawnpdf/prawn,52305626
ref,http://github.com/ruby-concurrency/ref,http://github.com/ruby-concurrency/ref,52252274
memory_profiler,https://github.com/SamSaffron/memory_profiler,https://github.com/SamSaffron/memory_profiler,52182260
case_transform,https://github.com/NullVoxPopuli/case_transform,https://github.com/NullVoxPopuli/case_transform,52168425
aws-sdk-signer,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-signer,52167189
activemodel-serializers-xml,http://github.com/rails/activemodel-serializers-xml,http://github.com/rails/activemodel-serializers-xml,52095882
sshkit,http://github.com/capistrano/sshkit,http://github.com/capistrano/sshkit,52051534
aws-sdk-chime,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-chime,51955268
ruby-kafka,https://github.com/zendesk/ruby-kafka,https://github.com/zendesk/ruby-kafka,51887547
require_all,http://github.com/jarmo/require_all,http://github.com/jarmo/require_all,51795851
hashery,http://rubyworks.github.com/hashery,http://github.com/rubyworks/hashery,51780415
escape,http://www.a-k-r.org/escape/,http://www.a-k-r.org/escape/,51693625
aws-sdk-route53resolver,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-route53resolver,51665280
aws-sdk-s3control,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-s3control,51586221
rubyntlm,https://github.com/winrb/rubyntlm,https://github.com/winrb/rubyntlm,51571902
cocoapods-deintegrate,https://github.com/kylef/cocoapods-deintegrate,https://github.com/kylef/cocoapods-deintegrate,51428389
aws-sdk-ram,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-ram,51395432
annotate,https://github.com/ctran/annotate_models,https://github.com/ctran/annotate_models.git,51222121
grape,https://github.com/ruby-grape/grape,https://github.com/ruby-grape/grape/tree/v1.8.0,51145141
omniauth-facebook,https://github.com/simi/omniauth-facebook,https://github.com/simi/omniauth-facebook,51089967
aws-sdk-datasync,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-datasync,50802511
bunny,http://rubybunny.info,http://github.com/ruby-amqp/bunny,50674735
aws-sdk-fsx,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-fsx,50603490
dry-validation,https://dry-rb.org/gems/dry-validation,https://github.com/dry-rb/dry-validation,50535453
cocoapods-try,https://github.com/cocoapods/cocoapods-try,https://github.com/cocoapods/cocoapods-try,50224076
aws-sdk-rdsdataservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-rdsdataservice,50117204
google-apis-androidpublisher_v3,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-androidpublisher_v3,50017118
amq-protocol,http://github.com/ruby-amqp/amq-protocol,http://github.com/ruby-amqp/amq-protocol,49878045
fourflusher,https://github.com/neonichu/fourflusher,https://github.com/neonichu/fourflusher,49854311
aws-sdk-amplify,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-amplify,49835467
aes_key_wrap,https://github.com/tomdalling/aes_key_wrap,https://github.com/tomdalling/aes_key_wrap,49568259
factory_girl_rails,http://github.com/thoughtbot/factory_girl_rails,http://github.com/thoughtbot/factory_girl_rails,49412085
aws-sdk-appmesh,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-appmesh,49274312
cocoapods-search,https://github.com/CocoaPods/cocoapods-search,https://github.com/CocoaPods/cocoapods-search,49246734
aws-sdk-apigatewayv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigatewayv2,49230251
afm,http://github.com/halfbyte/afm,https://github.com/halfbyte/afm,49204011
aws-sdk-globalaccelerator,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-globalaccelerator,49106118
macaddr,https://github.com/ahoward/macaddr,https://github.com/ahoward/macaddr,49074409
net-ssh-gateway,https://github.com/net-ssh/net-ssh-gateway,https://github.com/net-ssh/net-ssh-gateway,48689087
aws-sdk-pinpointemail,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpointemail,48669004
ed25519,https://github.com/RubyCrypto/ed25519,https://github.com/RubyCrypto/ed25519,48668412
memoizable,https://github.com/dkubb/memoizable,https://github.com/dkubb/memoizable,48582831
algoliasearch,https://www.algolia.com/doc/api-client/ruby/getting-started/,https://github.com/algolia/algoliasearch-client-ruby,48581192
sidekiq-cron,https://github.com/sidekiq-cron/sidekiq-cron,https://github.com/ondrejbartas/sidekiq-cron.git,48571457
aws-sdk-pinpointsmsvoice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-pinpointsmsvoice,48423478
aws-sdk-licensemanager,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-licensemanager,48406330
aws-sdk-mediaconnect,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-mediaconnect,48360056
aws-sdk-kinesisanalyticsv2,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-kinesisanalyticsv2,48347447
aws-sdk-robomaker,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-robomaker,48301395
unparser,http://github.com/mbj/unparser,http://github.com/mbj/unparser,48188314
slack-ruby-client,http://github.com/slack-ruby/slack-ruby-client,http://github.com/slack-ruby/slack-ruby-client,48174844
cocoapods-plugins,https://github.com/cocoapods/cocoapods-plugins,https://github.com/cocoapods/cocoapods-plugins,48162992
aws-sdk-comprehendmedical,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-comprehendmedical,48140174
recaptcha,http://github.com/ambethia/recaptcha,https://github.com/ambethia/recaptcha,48062437
fluent-plugin-rewrite-tag-filter,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,47965527
paranoia,https://github.com/rubysherpas/paranoia,https://github.com/rubysherpas/paranoia,47883731
sequel,https://sequel.jeremyevans.net,https://github.com/jeremyevans/sequel,47866388
net-pop,https://github.com/ruby/net-pop,https://github.com/ruby/net-pop,47689289
terrapin,https://github.com/thoughtbot/terrapin,https://github.com/thoughtbot/terrapin,47610338
reverse_markdown,http://github.com/xijo/reverse_markdown,https://github.com/xijo/reverse_markdown,47568050
rack-mini-profiler,https://miniprofiler.com,https://github.com/MiniProfiler/rack-mini-profiler,47427165
wicked_pdf,https://github.com/mileszs/wicked_pdf,https://github.com/mileszs/wicked_pdf,47231956
mixlib-cli,https://github.com/chef/mixlib-cli,https://github.com/chef/mixlib-cli,47126301
aws-sdk-backup,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-backup,47008117
aws-sdk-docdb,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-docdb,46999629
fuubar,https://github.com/thekompanee/fuubar,https://github.com/thekompanee/fuubar,46967728
spreadsheet,https://github.com/zdavatz/spreadsheet/,https://github.com/zdavatz/spreadsheet,46934256
pdf-core,http://prawnpdf.org,http://prawnpdf.org,46898664
font-awesome-rails,https://github.com/bokmann/font-awesome-rails,https://github.com/bokmann/font-awesome-rails,46809903
elasticsearch-model,https://github.com/elasticsearch/elasticsearch-rails/,https://github.com/elasticsearch/elasticsearch-rails/,46644307
acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on,46517897
flipper,https://www.flippercloud.io,https://github.com/flippercloud/flipper,46476196
fog-brightbox,https://github.com/fog/fog-brightbox,https://github.com/fog/fog-brightbox,46463501
parslet,http://kschiess.github.io/parslet,https://github.com/kschiess/parslet,46249468
uuid,http://github.com/assaf/uuid,http://github.com/assaf/uuid,46237399
benchmark-ips,https://github.com/evanphx/benchmark-ips,https://github.com/evanphx/benchmark-ips,46165745
aws-sdk-apigatewaymanagementapi,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-apigatewaymanagementapi,45983681
ruby-ole,https://github.com/aquasync/ruby-ole,https://github.com/aquasync/ruby-ole,45948880
numerizer,http://github.com/jduff/numerizer,http://github.com/jduff/numerizer,45300568
arr-pm,N/A,N/A,45075470
power_assert,https://github.com/ruby/power_assert,https://github.com/ruby/power_assert,44921562
email_spec,http://github.com/email-spec/email-spec/,http://github.com/email-spec/email-spec/,44834136
aws-sdk-worklink,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-worklink,44670411
aws-sdk-textract,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-textract,44539798
gitlab,https://github.com/NARKOZ/gitlab,https://github.com/NARKOZ/gitlab,44124609
delayed_job,http://github.com/collectiveidea/delayed_job,https://github.com/collectiveidea/delayed_job,44070045
fluentd,https://www.fluentd.org/,https://github.com/fluent/fluentd,43980734
tty-color,https://ttytoolkit.org,https://github.com/piotrmurach/tty-color,43942772
mixlib-config,https://github.com/chef/mixlib-config,http://github.com/opscode/mixlib-config,43907424
bcrypt_pbkdf,https://github.com/net-ssh/bcrypt_pbkdf-ruby,https://github.com/net-ssh/bcrypt_pbkdf-ruby,43760673
rack-oauth2,https://github.com/nov/rack-oauth2,http://github.com/nov/rack-oauth2,43727753
rbtrace,http://github.com/tmm1/rbtrace,http://github.com/tmm1/rbtrace,43627835
nokogumbo,https://github.com/rubys/nokogumbo/#readme,https://github.com/rubys/nokogumbo,43508950
fog-softlayer,https://github.com/fog/fog-softlayer,https://github.com/fog/fog-softlayer,43485580
cucumber-wire,http://cucumber.io,http://cucumber.io,43481328
attr_required,http://github.com/nov/attr_required,http://github.com/nov/attr_required,43451701
pastel,https://ttytoolkit.org,https://github.com/piotrmurach/pastel,43432565
dry-initializer,https://dry-rb.org/gems/dry-initializer,https://github.com/dry-rb/dry-initializer,43414288
cocaine,https://github.com/thoughtbot/cocaine,https://github.com/thoughtbot/cocaine,43397052
graphql-client,https://github.com/github/graphql-client,https://github.com/github/graphql-client,43313786
validate_url,http://github.com/perfectline/validates_url/tree/master,http://github.com/perfectline/validates_url/tree/master,43189045
fog-aliyun,https://github.com/fog/fog-aliyun,https://github.com/fog/fog-aliyun,42780895
thrift,http://thrift.apache.org,http://thrift.apache.org,42613140
http-parser,https://github.com/cotag/http-parser,https://github.com/cotag/http-parser,42583592
aws-sdk-transcribestreamingservice,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-transcribestreamingservice,42456058
mustermann-grape,https://github.com/ruby-grape/mustermann-grape,https://github.com/ruby-grape/mustermann-grape,42391268
compass,http://compass-style.org,http://github.com/chriseppstein/compass,42368458
dpl,https://github.com/travis-ci/dpl,https://github.com/travis-ci/dpl,42047102
fog-profitbricks,https://github.com/fog/fog-profitbricks,https://github.com/fog/fog-profitbricks,42009973
jsonpath,https://github.com/joshbuddy/jsonpath,https://github.com/joshbuddy/jsonpath,41981622
psych,https://github.com/ruby/psych,https://github.com/ruby/psych,41934289
icalendar,https://github.com/icalendar/icalendar,https://github.com/icalendar/icalendar,41888221
specinfra,https://github.com/mizzy/specinfra,https://github.com/mizzy/specinfra,41861043
ffaker,https://github.com/ffaker/ffaker,https://github.com/ffaker/ffaker,41733333
fpm,https://github.com/jordansissel/fpm,https://github.com/jordansissel/fpm,41556163
charlock_holmes,https://github.com/brianmario/charlock_holmes,https://github.com/brianmario/charlock_holmes,41553568
fog-sakuracloud,N/A,N/A,41477088
text,http://github.com/threedaymonk/text,http://github.com/threedaymonk/text,41473287
mixlib-log,https://github.com/chef/mixlib-log,https://github.com/chef/mixlib-log,41473196
fog-radosgw,https://github.com/fog/fog-radosgw,https://github.com/fog/fog-radosgw,41263231
bugsnag,https://github.com/bugsnag/bugsnag-ruby,https://github.com/bugsnag/bugsnag-ruby/,41185032
fast_gettext,https://github.com/grosser/fast_gettext,https://github.com/grosser/fast_gettext,41152611
fission,https://github.com/thbishop/fission,https://github.com/thbishop/fission,41151425
minitar,https://github.com/halostatue/minitar/,https://github.com/halostatue/minitar/,41004478
wkhtmltopdf-binary,N/A,https://github.com/zakird/wkhtmltopdf_binary_gem,41003151
database_cleaner-active_record,https://github.com/DatabaseCleaner/database_cleaner-active_record,https://github.com/DatabaseCleaner/database_cleaner-active_record,40983351
aws-sdk-personalize,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-personalize,40946509
fog-openstack,https://github.com/fog/fog-openstack,https://github.com/fog/fog-openstack,40932404
dry-schema,https://dry-rb.org/gems/dry-schema,https://github.com/dry-rb/dry-schema,40918966
fluent-config-regexp-type,https://github.com/okkez/fluent-config-regexp-type,https://github.com/okkez/fluent-config-regexp-type,40821744
monetize,https://github.com/RubyMoney/monetize,https://github.com/RubyMoney/monetize/,40815852
wisper,https://github.com/krisleech/wisper,https://github.com/krisleech/wisper,40806251
vault,https://github.com/hashicorp/vault-ruby,https://github.com/hashicorp/vault-ruby,40786997
fog-vmfusion,N/A,https://github.com/fog/fog-vmfusion,40524889
fog-terremark,N/A,https://github.com/fog/fog-terremark,40511370
